Position,Team,Points,Round,Win,Draw,Lose,Goals_For,Goals_Against,Number_Teams,Year,League
1,FC Maia,3,1,1,0,0,3,0,18,1998,segunda_liga
2,Gil Vicente,3,1,1,0,0,2,0,18,1998,segunda_liga
3,FC Felgueiras,3,1,1,0,0,2,1,18,1998,segunda_liga
4,Moreirense,3,1,1,0,0,1,0,18,1998,segunda_liga
5,Torreense,3,1,1,0,0,1,0,18,1998,segunda_liga
6,Academico Viseu,3,1,1,0,0,1,0,18,1998,segunda_liga
7,Feirense,1,1,0,1,0,2,2,18,1998,segunda_liga
8,União de Leiria,1,1,0,1,0,2,2,18,1998,segunda_liga
9,Penafiel,1,1,0,1,0,1,1,18,1998,segunda_liga
10,Paços Ferreira,1,1,0,1,0,1,1,18,1998,segunda_liga
11,Beira Mar SC,1,1,0,1,0,0,0,18,1998,segunda_liga
12,Alverca,1,1,0,1,0,0,0,18,1998,segunda_liga
13,Espinho,0,1,0,0,1,1,2,18,1998,segunda_liga
14,Estoril,0,1,0,0,1,0,1,18,1998,segunda_liga
15,Desportivo Aves,0,1,0,0,1,0,1,18,1998,segunda_liga
16,União Madeira,0,1,0,0,1,0,1,18,1998,segunda_liga
17,Nacional,0,1,0,0,1,0,2,18,1998,segunda_liga
18,Uniao Lamas,0,1,0,0,1,0,3,18,1998,segunda_liga
1,Moreirense,6,2,2,0,0,2,0,18,1998,segunda_liga
2,FC Maia,4,2,1,1,0,4,1,18,1998,segunda_liga
3,Gil Vicente,4,2,1,1,0,2,0,18,1998,segunda_liga
4,Penafiel,4,2,1,1,0,4,3,18,1998,segunda_liga
5,Alverca,4,2,1,1,0,2,1,18,1998,segunda_liga
6,Uniao Lamas,3,2,1,0,1,4,3,18,1998,segunda_liga
7,FC Felgueiras,3,2,1,0,1,4,4,18,1998,segunda_liga
8,Academico Viseu,3,2,1,0,1,2,2,18,1998,segunda_liga
9,União Madeira,3,2,1,0,1,2,2,18,1998,segunda_liga
10,Torreense,3,2,1,0,1,1,1,18,1998,segunda_liga
11,Feirense,2,2,0,2,0,3,3,18,1998,segunda_liga
12,União de Leiria,2,2,0,2,0,2,2,18,1998,segunda_liga
13,Beira Mar SC,2,2,0,2,0,1,1,18,1998,segunda_liga
14,Paços Ferreira,1,2,0,1,1,2,3,18,1998,segunda_liga
15,Espinho,1,2,0,1,1,2,3,18,1998,segunda_liga
16,Estoril,1,2,0,1,1,1,2,18,1998,segunda_liga
17,Nacional,1,2,0,1,1,1,3,18,1998,segunda_liga
18,Desportivo Aves,0,2,0,0,2,0,5,18,1998,segunda_liga
1,Gil Vicente,7,3,2,1,0,5,0,18,1998,segunda_liga
2,Penafiel,7,3,2,1,0,7,4,18,1998,segunda_liga
3,Academico Viseu,6,3,2,0,1,6,3,18,1998,segunda_liga
4,Uniao Lamas,6,3,2,0,1,5,3,18,1998,segunda_liga
5,União Madeira,6,3,2,0,1,4,2,18,1998,segunda_liga
6,Moreirense,6,3,2,0,1,3,4,18,1998,segunda_liga
7,FC Maia,5,3,1,2,0,6,3,18,1998,segunda_liga
8,Alverca,5,3,1,2,0,3,2,18,1998,segunda_liga
9,FC Felgueiras,4,3,1,1,1,4,4,18,1998,segunda_liga
10,União de Leiria,3,3,0,3,0,4,4,18,1998,segunda_liga
11,Torreense,3,3,1,0,2,1,2,18,1998,segunda_liga
12,Desportivo Aves,3,3,1,0,2,2,5,18,1998,segunda_liga
13,Estoril,2,3,0,2,1,2,3,18,1998,segunda_liga
14,Paços Ferreira,2,3,0,2,1,2,3,18,1998,segunda_liga
15,Feirense,2,3,0,2,1,4,6,18,1998,segunda_liga
16,Beira Mar SC,2,3,0,2,1,1,3,18,1998,segunda_liga
17,Espinho,1,3,0,1,2,2,6,18,1998,segunda_liga
18,Nacional,1,3,0,1,2,1,5,18,1998,segunda_liga
1,Gil Vicente,8,4,2,2,0,6,1,18,1998,segunda_liga
2,Penafiel,8,4,2,2,0,8,5,18,1998,segunda_liga
3,Alverca,8,4,2,2,0,6,3,18,1998,segunda_liga
4,Academico Viseu,7,4,2,1,1,7,4,18,1998,segunda_liga
5,Uniao Lamas,7,4,2,1,1,6,4,18,1998,segunda_liga
6,FC Felgueiras,7,4,2,1,1,5,4,18,1998,segunda_liga
7,Torreense,6,4,2,0,2,3,2,18,1998,segunda_liga
8,União Madeira,6,4,2,0,2,5,5,18,1998,segunda_liga
9,Moreirense,6,4,2,0,2,3,5,18,1998,segunda_liga
10,FC Maia,5,4,1,2,1,7,6,18,1998,segunda_liga
11,Beira Mar SC,5,4,1,2,1,2,3,18,1998,segunda_liga
12,União de Leiria,4,4,0,4,0,6,6,18,1998,segunda_liga
13,Espinho,4,4,1,1,2,5,7,18,1998,segunda_liga
14,Desportivo Aves,4,4,1,1,2,4,7,18,1998,segunda_liga
15,Estoril,3,4,0,3,1,4,5,18,1998,segunda_liga
16,Paços Ferreira,3,4,0,3,1,4,5,18,1998,segunda_liga
17,Feirense,2,4,0,2,2,4,7,18,1998,segunda_liga
18,Nacional,1,4,0,1,3,1,7,18,1998,segunda_liga
1,Gil Vicente,11,5,3,2,0,9,1,18,1998,segunda_liga
2,Alverca,11,5,3,2,0,8,3,18,1998,segunda_liga
3,FC Maia,8,5,2,2,1,12,7,18,1998,segunda_liga
4,Beira Mar SC,8,5,2,2,1,4,4,18,1998,segunda_liga
5,Penafiel,8,5,2,2,1,9,10,18,1998,segunda_liga
6,Academico Viseu,7,5,2,1,2,7,5,18,1998,segunda_liga
7,Uniao Lamas,7,5,2,1,2,7,6,18,1998,segunda_liga
8,Torreense,7,5,2,1,2,4,3,18,1998,segunda_liga
9,União Madeira,7,5,2,1,2,5,5,18,1998,segunda_liga
10,FC Felgueiras,7,5,2,1,2,5,7,18,1998,segunda_liga
11,Moreirense,6,5,2,0,3,3,7,18,1998,segunda_liga
12,União de Leiria,5,5,0,5,0,7,7,18,1998,segunda_liga
13,Espinho,5,5,1,2,2,7,9,18,1998,segunda_liga
14,Desportivo Aves,5,5,1,2,2,6,9,18,1998,segunda_liga
15,Paços Ferreira,4,5,0,4,1,5,6,18,1998,segunda_liga
16,Estoril,4,5,0,4,1,4,5,18,1998,segunda_liga
17,Nacional,4,5,1,1,3,2,7,18,1998,segunda_liga
18,Feirense,3,5,0,3,2,5,8,18,1998,segunda_liga
1,Gil Vicente,12,6,3,3,0,9,1,18,1998,segunda_liga
2,Alverca,11,6,3,2,1,9,5,18,1998,segunda_liga
3,Penafiel,11,6,3,2,1,13,10,18,1998,segunda_liga
4,Uniao Lamas,10,6,3,1,2,9,7,18,1998,segunda_liga
5,União Madeira,10,6,3,1,2,7,5,18,1998,segunda_liga
6,FC Felgueiras,10,6,3,1,2,6,7,18,1998,segunda_liga
7,FC Maia,8,6,2,2,2,12,8,18,1998,segunda_liga
8,União de Leiria,8,6,1,5,0,8,7,18,1998,segunda_liga
9,Espinho,8,6,2,2,2,9,9,18,1998,segunda_liga
10,Beira Mar SC,8,6,2,2,2,5,6,18,1998,segunda_liga
11,Academico Viseu,7,6,2,1,3,7,6,18,1998,segunda_liga
12,Torreense,7,6,2,1,3,4,5,18,1998,segunda_liga
13,Nacional,7,6,2,1,3,4,8,18,1998,segunda_liga
14,Moreirense,7,6,2,1,3,4,8,18,1998,segunda_liga
15,Estoril,5,6,0,5,1,5,6,18,1998,segunda_liga
16,Desportivo Aves,5,6,1,2,3,6,13,18,1998,segunda_liga
17,Paços Ferreira,4,6,0,4,2,5,8,18,1998,segunda_liga
18,Feirense,4,6,0,4,2,5,8,18,1998,segunda_liga
1,Alverca,14,7,4,2,1,12,5,18,1998,segunda_liga
2,Gil Vicente,13,7,3,4,0,9,1,18,1998,segunda_liga
3,Penafiel,11,7,3,2,2,13,11,18,1998,segunda_liga
4,Espinho,11,7,3,2,2,11,10,18,1998,segunda_liga
5,Beira Mar SC,11,7,3,2,2,7,7,18,1998,segunda_liga
6,Uniao Lamas,10,7,3,1,3,11,11,18,1998,segunda_liga
7,Torreense,10,7,3,1,3,5,5,18,1998,segunda_liga
8,Moreirense,10,7,3,1,3,7,8,18,1998,segunda_liga
9,União Madeira,10,7,3,1,3,7,8,18,1998,segunda_liga
10,FC Felgueiras,10,7,3,1,3,7,9,18,1998,segunda_liga
11,FC Maia,8,7,2,2,3,14,11,18,1998,segunda_liga
12,Estoril,8,7,1,5,1,9,8,18,1998,segunda_liga
13,União de Leiria,8,7,1,5,1,9,9,18,1998,segunda_liga
14,Desportivo Aves,8,7,2,2,3,8,14,18,1998,segunda_liga
15,Academico Viseu,7,7,2,1,4,8,8,18,1998,segunda_liga
16,Feirense,7,7,1,4,2,8,10,18,1998,segunda_liga
17,Nacional,7,7,2,1,4,4,11,18,1998,segunda_liga
18,Paços Ferreira,5,7,0,5,2,5,8,18,1998,segunda_liga
1,Alverca,17,8,5,2,1,15,6,18,1998,segunda_liga
2,Gil Vicente,16,8,4,4,0,11,1,18,1998,segunda_liga
3,Penafiel,14,8,4,2,2,16,13,18,1998,segunda_liga
4,Beira Mar SC,14,8,4,2,2,9,8,18,1998,segunda_liga
5,FC Felgueiras,13,8,4,1,3,14,9,18,1998,segunda_liga
6,Moreirense,13,8,4,1,3,9,9,18,1998,segunda_liga
7,Estoril,11,8,2,5,1,10,8,18,1998,segunda_liga
8,Uniao Lamas,11,8,3,2,3,13,13,18,1998,segunda_liga
9,Espinho,11,8,3,2,3,12,12,18,1998,segunda_liga
10,União Madeira,11,8,3,2,3,9,10,18,1998,segunda_liga
11,Feirense,10,8,2,4,2,9,10,18,1998,segunda_liga
12,Torreense,10,8,3,1,4,5,12,18,1998,segunda_liga
13,FC Maia,8,8,2,2,4,14,13,18,1998,segunda_liga
14,União de Leiria,8,8,1,5,2,10,12,18,1998,segunda_liga
15,Desportivo Aves,8,8,2,2,4,8,15,18,1998,segunda_liga
16,Academico Viseu,7,8,2,1,5,10,11,18,1998,segunda_liga
17,Nacional,7,8,2,1,5,4,12,18,1998,segunda_liga
18,Paços Ferreira,5,8,0,5,3,6,10,18,1998,segunda_liga
1,Alverca,20,9,6,2,1,16,6,18,1998,segunda_liga
2,Gil Vicente,17,9,4,5,0,12,2,18,1998,segunda_liga
3,Moreirense,16,9,5,1,3,13,9,18,1998,segunda_liga
4,Penafiel,15,9,4,3,2,16,13,18,1998,segunda_liga
5,Beira Mar SC,15,9,4,3,2,9,8,18,1998,segunda_liga
6,União Madeira,14,9,4,2,3,10,10,18,1998,segunda_liga
7,FC Felgueiras,13,9,4,1,4,14,10,18,1998,segunda_liga
8,FC Maia,11,9,3,2,4,17,13,18,1998,segunda_liga
9,União de Leiria,11,9,2,5,2,13,13,18,1998,segunda_liga
10,Estoril,11,9,2,5,2,11,11,18,1998,segunda_liga
11,Espinho,11,9,3,2,4,12,13,18,1998,segunda_liga
12,Feirense,11,9,2,5,2,9,10,18,1998,segunda_liga
13,Uniao Lamas,11,9,3,2,4,13,17,18,1998,segunda_liga
14,Torreense,11,9,3,2,4,5,12,18,1998,segunda_liga
15,Academico Viseu,10,9,3,1,5,11,11,18,1998,segunda_liga
16,Desportivo Aves,9,9,2,3,4,9,16,18,1998,segunda_liga
17,Nacional,7,9,2,1,6,4,13,18,1998,segunda_liga
18,Paços Ferreira,5,9,0,5,4,6,13,18,1998,segunda_liga
1,Gil Vicente,20,10,5,5,0,16,4,18,1998,segunda_liga
2,Alverca,20,10,6,2,2,16,7,18,1998,segunda_liga
3,Moreirense,19,10,6,1,3,16,10,18,1998,segunda_liga
4,Penafiel,18,10,5,3,2,17,13,18,1998,segunda_liga
5,FC Felgueiras,16,10,5,1,4,15,10,18,1998,segunda_liga
6,Beira Mar SC,15,10,4,3,3,9,9,18,1998,segunda_liga
7,FC Maia,14,10,4,2,4,21,16,18,1998,segunda_liga
8,União de Leiria,14,10,3,5,2,18,13,18,1998,segunda_liga
9,Uniao Lamas,14,10,4,2,4,16,18,18,1998,segunda_liga
10,União Madeira,14,10,4,2,4,10,15,18,1998,segunda_liga
11,Estoril,12,10,2,6,2,11,11,18,1998,segunda_liga
12,Espinho,12,10,3,3,4,12,13,18,1998,segunda_liga
13,Feirense,12,10,2,6,2,9,10,18,1998,segunda_liga
14,Academico Viseu,11,10,3,2,5,11,11,18,1998,segunda_liga
15,Torreense,11,10,3,2,5,7,16,18,1998,segunda_liga
16,Desportivo Aves,9,10,2,3,5,12,20,18,1998,segunda_liga
17,Nacional,7,10,2,1,7,5,16,18,1998,segunda_liga
18,Paços Ferreira,5,10,0,5,5,7,16,18,1998,segunda_liga
1,Alverca,23,11,7,2,2,19,7,18,1998,segunda_liga
2,Gil Vicente,21,11,5,6,0,17,5,18,1998,segunda_liga
3,Penafiel,21,11,6,3,2,19,14,18,1998,segunda_liga
4,Moreirense,19,11,6,1,4,16,11,18,1998,segunda_liga
5,Beira Mar SC,18,11,5,3,3,10,9,18,1998,segunda_liga
6,União de Leiria,17,11,4,5,2,19,13,18,1998,segunda_liga
7,União Madeira,17,11,5,2,4,11,15,18,1998,segunda_liga
8,FC Felgueiras,16,11,5,1,5,15,13,18,1998,segunda_liga
9,Uniao Lamas,15,11,4,3,4,17,19,18,1998,segunda_liga
10,FC Maia,14,11,4,2,5,22,18,18,1998,segunda_liga
11,Torreense,14,11,4,2,5,9,17,18,1998,segunda_liga
12,Academico Viseu,12,11,3,3,5,12,12,18,1998,segunda_liga
13,Estoril,12,11,2,6,3,12,13,18,1998,segunda_liga
14,Espinho,12,11,3,3,5,12,14,18,1998,segunda_liga
15,Feirense,12,11,2,6,3,9,11,18,1998,segunda_liga
16,Desportivo Aves,12,11,3,3,5,14,20,18,1998,segunda_liga
17,Nacional,8,11,2,2,7,6,17,18,1998,segunda_liga
18,Paços Ferreira,5,11,0,5,6,7,18,18,1998,segunda_liga
1,Alverca,23,12,7,2,3,19,8,18,1998,segunda_liga
2,Gil Vicente,22,12,5,7,0,18,6,18,1998,segunda_liga
3,Penafiel,22,12,6,4,2,21,16,18,1998,segunda_liga
4,Moreirense,19,12,6,1,5,17,14,18,1998,segunda_liga
5,FC Felgueiras,19,12,6,1,5,16,13,18,1998,segunda_liga
6,Beira Mar SC,19,12,5,4,3,11,10,18,1998,segunda_liga
7,União de Leiria,18,12,4,6,2,20,14,18,1998,segunda_liga
8,União Madeira,18,12,5,3,4,13,17,18,1998,segunda_liga
9,FC Maia,17,12,5,2,5,25,19,18,1998,segunda_liga
10,Uniao Lamas,16,12,4,4,4,18,20,18,1998,segunda_liga
11,Espinho,15,12,4,3,5,15,15,18,1998,segunda_liga
12,Feirense,15,12,3,6,3,10,11,18,1998,segunda_liga
13,Desportivo Aves,15,12,4,3,5,15,20,18,1998,segunda_liga
14,Torreense,14,12,4,2,6,9,18,18,1998,segunda_liga
15,Academico Viseu,12,12,3,3,6,13,15,18,1998,segunda_liga
16,Estoril,12,12,2,6,4,12,14,18,1998,segunda_liga
17,Nacional,9,12,2,3,7,6,17,18,1998,segunda_liga
18,Paços Ferreira,6,12,0,6,6,7,18,18,1998,segunda_liga
1,Alverca,26,13,8,2,3,21,9,18,1998,segunda_liga
2,Penafiel,23,13,6,5,2,23,18,18,1998,segunda_liga
3,Gil Vicente,22,13,5,7,1,19,8,18,1998,segunda_liga
4,Beira Mar SC,22,13,6,4,3,12,10,18,1998,segunda_liga
5,União de Leiria,21,13,5,6,2,24,17,18,1998,segunda_liga
6,União Madeira,21,13,6,3,4,16,18,18,1998,segunda_liga
7,Moreirense,20,13,6,2,5,19,16,18,1998,segunda_liga
8,FC Felgueiras,19,13,6,1,6,17,16,18,1998,segunda_liga
9,Feirense,18,13,4,6,3,12,11,18,1998,segunda_liga
10,Desportivo Aves,18,13,5,3,5,18,22,18,1998,segunda_liga
11,FC Maia,17,13,5,2,6,25,20,18,1998,segunda_liga
12,Uniao Lamas,17,13,4,5,4,20,22,18,1998,segunda_liga
13,Espinho,16,13,4,4,5,17,17,18,1998,segunda_liga
14,Torreense,14,13,4,2,7,9,20,18,1998,segunda_liga
15,Academico Viseu,12,13,3,3,7,15,18,18,1998,segunda_liga
16,Estoril,12,13,2,6,5,12,16,18,1998,segunda_liga
17,Paços Ferreira,9,13,1,6,6,9,18,18,1998,segunda_liga
18,Nacional,9,13,2,3,8,9,21,18,1998,segunda_liga
1,Alverca,26,14,8,2,4,22,11,18,1998,segunda_liga
2,Penafiel,26,14,7,5,2,27,19,18,1998,segunda_liga
3,Gil Vicente,25,14,6,7,1,21,8,18,1998,segunda_liga
4,Beira Mar SC,25,14,7,4,3,15,11,18,1998,segunda_liga
5,União de Leiria,22,14,5,7,2,24,17,18,1998,segunda_liga
6,FC Felgueiras,22,14,7,1,6,19,17,18,1998,segunda_liga
7,Feirense,21,14,5,6,3,14,12,18,1998,segunda_liga
8,União Madeira,21,14,6,3,5,17,20,18,1998,segunda_liga
9,FC Maia,20,14,6,2,6,27,21,18,1998,segunda_liga
10,Moreirense,20,14,6,2,6,20,18,18,1998,segunda_liga
11,Desportivo Aves,18,14,5,3,6,19,25,18,1998,segunda_liga
12,Espinho,17,14,4,5,5,18,18,18,1998,segunda_liga
13,Uniao Lamas,17,14,4,5,5,21,26,18,1998,segunda_liga
14,Torreense,15,14,4,3,7,10,21,18,1998,segunda_liga
15,Academico Viseu,13,14,3,4,7,16,19,18,1998,segunda_liga
16,Estoril,12,14,2,6,6,12,18,18,1998,segunda_liga
17,Paços Ferreira,10,14,1,7,6,9,18,18,1998,segunda_liga
18,Nacional,10,14,2,4,8,10,22,18,1998,segunda_liga
1,Alverca,29,15,9,2,4,25,11,18,1998,segunda_liga
2,Penafiel,29,15,8,5,2,29,20,18,1998,segunda_liga
3,Gil Vicente,26,15,6,8,1,21,8,18,1998,segunda_liga
4,Beira Mar SC,26,15,7,5,3,17,13,18,1998,segunda_liga
5,União de Leiria,25,15,6,7,2,25,17,18,1998,segunda_liga
6,Feirense,24,15,6,6,3,18,14,18,1998,segunda_liga
7,FC Felgueiras,23,15,7,2,6,19,17,18,1998,segunda_liga
8,União Madeira,22,15,6,4,5,17,20,18,1998,segunda_liga
9,FC Maia,20,15,6,2,7,28,23,18,1998,segunda_liga
10,Moreirense,20,15,6,2,7,22,22,18,1998,segunda_liga
11,Uniao Lamas,18,15,4,6,5,21,26,18,1998,segunda_liga
12,Desportivo Aves,18,15,5,3,7,19,28,18,1998,segunda_liga
13,Espinho,17,15,4,5,6,18,19,18,1998,segunda_liga
14,Torreense,16,15,4,4,7,12,23,18,1998,segunda_liga
15,Estoril,15,15,3,6,6,14,19,18,1998,segunda_liga
16,Academico Viseu,14,15,3,5,7,16,19,18,1998,segunda_liga
17,Paços Ferreira,11,15,1,8,6,9,18,18,1998,segunda_liga
18,Nacional,10,15,2,4,9,11,24,18,1998,segunda_liga
1,Alverca,32,16,10,2,4,27,11,18,1998,segunda_liga
2,Penafiel,32,16,9,5,2,31,21,18,1998,segunda_liga
3,Beira Mar SC,29,16,8,5,3,20,14,18,1998,segunda_liga
4,Gil Vicente,27,16,6,9,1,21,8,18,1998,segunda_liga
5,Feirense,27,16,7,6,3,19,14,18,1998,segunda_liga
6,União de Leiria,25,16,6,7,3,26,19,18,1998,segunda_liga
7,FC Felgueiras,24,16,7,3,6,20,18,18,1998,segunda_liga
8,FC Maia,23,16,7,2,7,29,23,18,1998,segunda_liga
9,União Madeira,22,16,6,4,6,17,21,18,1998,segunda_liga
10,Moreirense,21,16,6,3,7,22,22,18,1998,segunda_liga
11,Espinho,20,16,5,5,6,20,19,18,1998,segunda_liga
12,Desportivo Aves,19,16,5,4,7,20,29,18,1998,segunda_liga
13,Uniao Lamas,18,16,4,6,6,21,27,18,1998,segunda_liga
14,Estoril,16,16,3,7,6,15,20,18,1998,segunda_liga
15,Torreense,16,16,4,4,8,12,25,18,1998,segunda_liga
16,Academico Viseu,14,16,3,5,8,17,22,18,1998,segunda_liga
17,Paços Ferreira,11,16,1,8,7,9,20,18,1998,segunda_liga
18,Nacional,11,16,2,5,9,12,25,18,1998,segunda_liga
1,Alverca,35,17,11,2,4,30,11,18,1998,segunda_liga
2,Penafiel,32,17,9,5,3,33,25,18,1998,segunda_liga
3,Gil Vicente,30,17,7,9,1,25,9,18,1998,segunda_liga
4,Beira Mar SC,30,17,8,6,3,22,16,18,1998,segunda_liga
5,Feirense,30,17,8,6,3,21,15,18,1998,segunda_liga
6,União de Leiria,28,17,7,7,3,30,19,18,1998,segunda_liga
7,FC Maia,26,17,8,2,7,30,23,18,1998,segunda_liga
8,União Madeira,25,17,7,4,6,19,22,18,1998,segunda_liga
9,FC Felgueiras,24,17,7,3,7,20,22,18,1998,segunda_liga
10,Espinho,23,17,6,5,6,24,21,18,1998,segunda_liga
11,Moreirense,21,17,6,3,8,22,23,18,1998,segunda_liga
12,Desportivo Aves,19,17,5,4,8,21,31,18,1998,segunda_liga
13,Uniao Lamas,18,17,4,6,7,22,31,18,1998,segunda_liga
14,Estoril,17,17,3,8,6,17,22,18,1998,segunda_liga
15,Torreense,17,17,4,5,8,14,27,18,1998,segunda_liga
16,Academico Viseu,14,17,3,5,9,17,25,18,1998,segunda_liga
17,Paços Ferreira,12,17,1,9,7,11,22,18,1998,segunda_liga
18,Nacional,11,17,2,5,10,13,27,18,1998,segunda_liga
1,Alverca,35,18,11,2,5,30,12,18,1998,segunda_liga
2,Penafiel,35,18,10,5,3,37,26,18,1998,segunda_liga
3,Gil Vicente,33,18,8,9,1,26,9,18,1998,segunda_liga
4,Beira Mar SC,33,18,9,6,3,23,16,18,1998,segunda_liga
5,União de Leiria,31,18,8,7,3,34,20,18,1998,segunda_liga
6,Feirense,30,18,8,6,4,22,19,18,1998,segunda_liga
7,União Madeira,28,18,8,4,6,21,22,18,1998,segunda_liga
8,FC Maia,26,18,8,2,8,30,24,18,1998,segunda_liga
9,Espinho,26,18,7,5,6,26,22,18,1998,segunda_liga
10,FC Felgueiras,24,18,7,3,8,21,24,18,1998,segunda_liga
11,Moreirense,22,18,6,4,8,24,25,18,1998,segunda_liga
12,Uniao Lamas,21,18,5,6,7,23,31,18,1998,segunda_liga
13,Estoril,20,18,4,8,6,18,22,18,1998,segunda_liga
14,Desportivo Aves,20,18,5,5,8,23,33,18,1998,segunda_liga
15,Torreense,17,18,4,5,9,14,29,18,1998,segunda_liga
16,Academico Viseu,14,18,3,5,10,17,26,18,1998,segunda_liga
17,Paços Ferreira,12,18,1,9,8,12,26,18,1998,segunda_liga
18,Nacional,11,18,2,5,11,13,28,18,1998,segunda_liga
1,Gil Vicente,36,19,9,9,1,28,10,18,1998,segunda_liga
2,Penafiel,36,19,10,6,3,38,27,18,1998,segunda_liga
3,Beira Mar SC,36,19,10,6,3,24,16,18,1998,segunda_liga
4,Alverca,35,19,11,2,6,31,15,18,1998,segunda_liga
5,União de Leiria,31,19,8,7,4,35,22,18,1998,segunda_liga
6,Feirense,30,19,8,6,5,23,21,18,1998,segunda_liga
7,FC Maia,29,19,9,2,8,35,27,18,1998,segunda_liga
8,Espinho,29,19,8,5,6,28,23,18,1998,segunda_liga
9,União Madeira,28,19,8,4,7,21,23,18,1998,segunda_liga
10,FC Felgueiras,25,19,7,4,8,22,25,18,1998,segunda_liga
11,Desportivo Aves,23,19,6,5,8,27,35,18,1998,segunda_liga
12,Moreirense,22,19,6,4,9,26,28,18,1998,segunda_liga
13,Uniao Lamas,21,19,5,6,8,25,35,18,1998,segunda_liga
14,Estoril,20,19,4,8,7,18,23,18,1998,segunda_liga
15,Torreense,20,19,5,5,9,17,31,18,1998,segunda_liga
16,Academico Viseu,17,19,4,5,10,18,26,18,1998,segunda_liga
17,Paços Ferreira,15,19,2,9,8,15,27,18,1998,segunda_liga
18,Nacional,11,19,2,5,12,16,33,18,1998,segunda_liga
1,Penafiel,39,20,11,6,3,40,28,18,1998,segunda_liga
2,Beira Mar SC,37,20,10,7,3,25,17,18,1998,segunda_liga
3,Gil Vicente,36,20,9,9,2,28,11,18,1998,segunda_liga
4,Alverca,36,20,11,3,6,31,15,18,1998,segunda_liga
5,União de Leiria,32,20,8,8,4,35,22,18,1998,segunda_liga
6,Espinho,32,20,9,5,6,29,23,18,1998,segunda_liga
7,FC Maia,30,20,9,3,8,35,27,18,1998,segunda_liga
8,Feirense,30,20,8,6,6,24,23,18,1998,segunda_liga
9,União Madeira,29,20,8,5,7,22,24,18,1998,segunda_liga
10,FC Felgueiras,26,20,7,5,8,22,25,18,1998,segunda_liga
11,Uniao Lamas,24,20,6,6,8,27,36,18,1998,segunda_liga
12,Moreirense,23,20,6,5,9,26,28,18,1998,segunda_liga
13,Desportivo Aves,23,20,6,5,9,30,40,18,1998,segunda_liga
14,Estoril,21,20,4,9,7,18,23,18,1998,segunda_liga
15,Torreense,20,20,5,5,10,18,33,18,1998,segunda_liga
16,Academico Viseu,18,20,4,6,10,18,26,18,1998,segunda_liga
17,Paços Ferreira,16,20,2,10,8,15,27,18,1998,segunda_liga
18,Nacional,14,20,3,5,12,21,36,18,1998,segunda_liga
1,Gil Vicente,40,22,10,10,2,29,11,18,1998,segunda_liga
2,Penafiel,39,21,11,6,4,40,29,18,1998,segunda_liga
3,Beira Mar SC,38,21,10,8,3,25,17,18,1998,segunda_liga
4,Alverca,36,20,11,3,6,31,15,18,1998,segunda_liga
5,União de Leiria,35,21,9,8,4,37,23,18,1998,segunda_liga
6,FC Maia,33,21,10,3,8,36,27,18,1998,segunda_liga
7,Espinho,32,21,9,5,7,29,24,18,1998,segunda_liga
8,União Madeira,32,21,9,5,7,23,24,18,1998,segunda_liga
9,Feirense,31,21,8,7,6,24,23,18,1998,segunda_liga
10,FC Felgueiras,28,22,7,7,8,22,25,18,1998,segunda_liga
11,Moreirense,24,21,6,6,9,26,28,18,1998,segunda_liga
12,Uniao Lamas,24,21,6,6,9,28,38,18,1998,segunda_liga
13,Desportivo Aves,23,21,6,5,10,31,42,18,1998,segunda_liga
14,Academico Viseu,21,21,5,6,10,20,27,18,1998,segunda_liga
15,Estoril,21,22,4,9,9,19,26,18,1998,segunda_liga
16,Torreense,20,20,5,5,10,18,33,18,1998,segunda_liga
17,Paços Ferreira,19,21,3,10,8,17,28,18,1998,segunda_liga
18,Nacional,14,20,3,5,12,21,36,18,1998,segunda_liga
1,Penafiel,42,22,12,6,4,42,30,18,1998,segunda_liga
2,Gil Vicente,40,22,10,10,2,29,11,18,1998,segunda_liga
3,Alverca,39,22,12,3,7,35,19,18,1998,segunda_liga
4,União de Leiria,38,22,10,8,4,44,23,18,1998,segunda_liga
5,Beira Mar SC,38,22,10,8,4,25,18,18,1998,segunda_liga
6,Espinho,35,22,10,5,7,31,24,18,1998,segunda_liga
7,FC Maia,33,22,10,3,9,37,29,18,1998,segunda_liga
8,Feirense,32,22,8,8,6,24,23,18,1998,segunda_liga
9,União Madeira,32,22,9,5,8,24,27,18,1998,segunda_liga
10,FC Felgueiras,28,22,7,7,8,22,25,18,1998,segunda_liga
11,Moreirense,27,22,7,6,9,29,29,18,1998,segunda_liga
12,Uniao Lamas,27,22,7,6,9,29,38,18,1998,segunda_liga
13,Desportivo Aves,23,22,6,5,11,31,44,18,1998,segunda_liga
14,Academico Viseu,22,22,5,7,10,20,27,18,1998,segunda_liga
15,Estoril,21,22,4,9,9,19,26,18,1998,segunda_liga
16,Torreense,21,22,5,6,11,19,41,18,1998,segunda_liga
17,Paços Ferreira,20,22,3,11,8,17,28,18,1998,segunda_liga
18,Nacional,16,22,3,7,12,22,37,18,1998,segunda_liga
1,Alverca,42,23,13,3,7,36,19,18,1998,segunda_liga
2,Penafiel,42,23,12,6,5,42,33,18,1998,segunda_liga
3,União de Leiria,41,23,11,8,4,45,23,18,1998,segunda_liga
4,Beira Mar SC,41,23,11,8,4,29,18,18,1998,segunda_liga
5,Gil Vicente,40,23,10,10,3,30,14,18,1998,segunda_liga
