Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Gil Vicente,Nacional,2-0,Sun 24 Aug ,/match/gil-vicente/nacional/1998,1998,1,segunda_liga
Academico Viseu,Estoril,1-0,Sun 24 Aug ,/match/academico-viseu/estoril/1998,1998,1,segunda_liga
Torreense,União Madeira,1-0,Sun 24 Aug ,/match/torreense/uniao-madeira/1998,1998,1,segunda_liga
FC Felgueiras,Espinho,2-1,Sun 24 Aug ,/match/fc-felgueiras/espinho/1998,1998,1,segunda_liga
Feirense,União de Leiria,2-2,Sun 24 Aug ,/match/feirense/uniao-leiria/1998,1998,1,segunda_liga
Desportivo Aves,Moreirense,0-1,Sun 24 Aug ,/match/desportivo-aves/moreirense-fc/1998,1998,1,segunda_liga
FC Maia,Uniao Lamas,3-0,Sun 24 Aug ,/match/fc-maia/uniao-lamas/1998,1998,1,segunda_liga
Paços Ferreira,Penafiel,1-1,Sun 24 Aug ,/match/pacos-ferreira/penafiel/1998,1998,1,segunda_liga
Beira Mar SC,Alverca,0-0,Sun 24 Aug ,/match/beira-mar/alverca/1998,1998,1,segunda_liga
Uniao Lamas,Desportivo Aves,4-0,Sun 31 Aug ,/match/uniao-lamas/desportivo-aves/1998,1998,2,segunda_liga
Espinho,Feirense,1-1,Sun 31 Aug ,/match/espinho/feirense/1998,1998,2,segunda_liga
Penafiel,FC Felgueiras,3-2,Sun 31 Aug ,/match/penafiel/fc-felgueiras/1998,1998,2,segunda_liga
Estoril,Beira Mar SC,1-1,Sun 31 Aug ,/match/estoril/beira-mar/1998,1998,2,segunda_liga
União de Leiria,Gil Vicente,0-0,Sun 31 Aug ,/match/uniao-leiria/gil-vicente/1998,1998,2,segunda_liga
Nacional,FC Maia,1-1,Sun 31 Aug ,/match/nacional/fc-maia/1998,1998,2,segunda_liga
Alverca,Paços Ferreira,2-1,Tue 02 Sep ,/match/alverca/pacos-ferreira/1998,1998,2,segunda_liga
União Madeira,Academico Viseu,2-1,Sun 07 Sep ,/match/uniao-madeira/academico-viseu/1998,1998,2,segunda_liga
Moreirense,Torreense,1-0,Sun 07 Sep ,/match/moreirense-fc/torreense/1998,1998,2,segunda_liga
Gil Vicente,Espinho,3-0,Sun 14 Sep ,/match/gil-vicente/espinho/1998,1998,3,segunda_liga
Academico Viseu,Moreirense,4-1,Sun 14 Sep ,/match/academico-viseu/moreirense-fc/1998,1998,3,segunda_liga
Torreense,Uniao Lamas,0-1,Sun 14 Sep ,/match/torreense/uniao-lamas/1998,1998,3,segunda_liga
Feirense,Penafiel,1-3,Sun 14 Sep ,/match/feirense/penafiel/1998,1998,3,segunda_liga
Desportivo Aves,Nacional,2-0,Sun 14 Sep ,/match/desportivo-aves/nacional/1998,1998,3,segunda_liga
FC Maia,União de Leiria,2-2,Sun 14 Sep ,/match/fc-maia/uniao-leiria/1998,1998,3,segunda_liga
Paços Ferreira,FC Felgueiras,0-0,Sun 14 Sep ,/match/pacos-ferreira/fc-felgueiras/1998,1998,3,segunda_liga
Beira Mar SC,União Madeira,0-2,Sun 14 Sep ,/match/beira-mar/uniao-madeira/1998,1998,3,segunda_liga
Alverca,Estoril,1-1,Mon 15 Sep ,/match/alverca/estoril/1998,1998,3,segunda_liga
Nacional,Torreense,0-2,Sat 20 Sep ,/match/nacional/torreense/1998,1998,4,segunda_liga
Uniao Lamas,Academico Viseu,1-1,Sun 21 Sep ,/match/uniao-lamas/academico-viseu/1998,1998,4,segunda_liga
Espinho,FC Maia,3-1,Sun 21 Sep ,/match/espinho/fc-maia/1998,1998,4,segunda_liga
União Madeira,Alverca,1-3,Sun 21 Sep ,/match/uniao-madeira/alverca/1998,1998,4,segunda_liga
FC Felgueiras,Feirense,1-0,Sun 21 Sep ,/match/fc-felgueiras/feirense/1998,1998,4,segunda_liga
Penafiel,Gil Vicente,1-1,Sun 21 Sep ,/match/penafiel/gil-vicente/1998,1998,4,segunda_liga
Estoril,Paços Ferreira,2-2,Sun 21 Sep ,/match/estoril/pacos-ferreira/1998,1998,4,segunda_liga
Moreirense,Beira Mar SC,0-1,Sun 21 Sep ,/match/moreirense-fc/beira-mar/1998,1998,4,segunda_liga
União de Leiria,Desportivo Aves,2-2,Sun 21 Sep ,/match/uniao-leiria/desportivo-aves/1998,1998,4,segunda_liga
Gil Vicente,FC Felgueiras,3-0,Sun 28 Sep ,/match/gil-vicente/fc-felgueiras/1998,1998,5,segunda_liga
Academico Viseu,Nacional,0-1,Sun 28 Sep ,/match/academico-viseu/nacional/1998,1998,5,segunda_liga
Torreense,União de Leiria,1-1,Sun 28 Sep ,/match/torreense/uniao-leiria/1998,1998,5,segunda_liga
Desportivo Aves,Espinho,2-2,Sun 28 Sep ,/match/desportivo-aves/espinho/1998,1998,5,segunda_liga
FC Maia,Penafiel,5-1,Sun 28 Sep ,/match/fc-maia/penafiel/1998,1998,5,segunda_liga
Estoril,União Madeira,0-0,Sun 28 Sep ,/match/estoril/uniao-madeira/1998,1998,5,segunda_liga
Paços Ferreira,Feirense,1-1,Sun 28 Sep ,/match/pacos-ferreira/feirense/1998,1998,5,segunda_liga
Alverca,Moreirense,2-0,Sun 28 Sep ,/match/alverca/moreirense-fc/1998,1998,5,segunda_liga
Beira Mar SC,Uniao Lamas,2-1,Sun 28 Sep ,/match/beira-mar/uniao-lamas/1998,1998,5,segunda_liga
Nacional,Beira Mar SC,2-1,Sat 04 Oct ,/match/nacional/beira-mar/1998,1998,6,segunda_liga
Uniao Lamas,Alverca,2-1,Sun 05 Oct ,/match/uniao-lamas/alverca/1998,1998,6,segunda_liga
Espinho,Torreense,2-0,Sun 05 Oct ,/match/espinho/torreense/1998,1998,6,segunda_liga
União Madeira,Paços Ferreira,2-0,Sun 05 Oct ,/match/uniao-madeira/pacos-ferreira/1998,1998,6,segunda_liga
FC Felgueiras,FC Maia,1-0,Sun 05 Oct ,/match/fc-felgueiras/fc-maia/1998,1998,6,segunda_liga
Feirense,Gil Vicente,0-0,Sun 05 Oct ,/match/feirense/gil-vicente/1998,1998,6,segunda_liga
Penafiel,Desportivo Aves,4-0,Sun 05 Oct ,/match/penafiel/desportivo-aves/1998,1998,6,segunda_liga
Moreirense,Estoril,1-1,Sun 05 Oct ,/match/moreirense-fc/estoril/1998,1998,6,segunda_liga
União de Leiria,Academico Viseu,1-0,Sun 05 Oct ,/match/uniao-leiria/academico-viseu/1998,1998,6,segunda_liga
Academico Viseu,Espinho,1-2,Sun 19 Oct ,/match/academico-viseu/espinho/1998,1998,7,segunda_liga
Torreense,Penafiel,1-0,Sun 19 Oct ,/match/torreense/penafiel/1998,1998,7,segunda_liga
União Madeira,Moreirense,0-3,Sun 19 Oct ,/match/uniao-madeira/moreirense-fc/1998,1998,7,segunda_liga
Desportivo Aves,FC Felgueiras,2-1,Sun 19 Oct ,/match/desportivo-aves/fc-felgueiras/1998,1998,7,segunda_liga
FC Maia,Feirense,2-3,Sun 19 Oct ,/match/fc-maia/feirense/1998,1998,7,segunda_liga
Estoril,Uniao Lamas,4-2,Sun 19 Oct ,/match/estoril/uniao-lamas/1998,1998,7,segunda_liga
Paços Ferreira,Gil Vicente,0-0,Sun 19 Oct ,/match/pacos-ferreira/gil-vicente/1998,1998,7,segunda_liga
Alverca,Nacional,3-0,Sun 19 Oct ,/match/alverca/nacional/1998,1998,7,segunda_liga
Beira Mar SC,União de Leiria,2-1,Sun 19 Oct ,/match/beira-mar/uniao-leiria/1998,1998,7,segunda_liga
Nacional,Estoril,0-1,Sat 01 Nov ,/match/nacional/estoril/1998,1998,8,segunda_liga
Gil Vicente,FC Maia,2-0,Sun 02 Nov ,/match/gil-vicente/fc-maia/1998,1998,8,segunda_liga
Uniao Lamas,União Madeira,2-2,Sun 02 Nov ,/match/uniao-lamas/uniao-madeira/1998,1998,8,segunda_liga
Espinho,Beira Mar SC,1-2,Sun 02 Nov ,/match/espinho/beira-mar/1998,1998,8,segunda_liga
FC Felgueiras,Torreense,7-0,Sun 02 Nov ,/match/fc-felgueiras/torreense/1998,1998,8,segunda_liga
Feirense,Desportivo Aves,1-0,Sun 02 Nov ,/match/feirense/desportivo-aves/1998,1998,8,segunda_liga
Penafiel,Academico Viseu,3-2,Sun 02 Nov ,/match/penafiel/academico-viseu/1998,1998,8,segunda_liga
Moreirense,Paços Ferreira,2-1,Sun 02 Nov ,/match/moreirense-fc/pacos-ferreira/1998,1998,8,segunda_liga
União de Leiria,Alverca,1-3,Sun 02 Nov ,/match/uniao-leiria/alverca/1998,1998,8,segunda_liga
Academico Viseu,FC Felgueiras,1-0,Sun 09 Nov ,/match/academico-viseu/fc-felgueiras/1998,1998,9,segunda_liga
Torreense,Feirense,0-0,Sun 09 Nov ,/match/torreense/feirense/1998,1998,9,segunda_liga
União Madeira,Nacional,1-0,Sun 09 Nov ,/match/uniao-madeira/nacional/1998,1998,9,segunda_liga
Desportivo Aves,Gil Vicente,1-1,Sun 09 Nov ,/match/desportivo-aves/gil-vicente/1998,1998,9,segunda_liga
Estoril,União de Leiria,1-3,Sun 09 Nov ,/match/estoril/uniao-leiria/1998,1998,9,segunda_liga
Paços Ferreira,FC Maia,0-3,Sun 09 Nov ,/match/pacos-ferreira/fc-maia/1998,1998,9,segunda_liga
Alverca,Espinho,1-0,Sun 09 Nov ,/match/alverca/espinho/1998,1998,9,segunda_liga
Beira Mar SC,Penafiel,0-0,Sun 09 Nov ,/match/beira-mar/penafiel/1998,1998,9,segunda_liga
Moreirense,Uniao Lamas,4-0,Sun 09 Nov ,/match/moreirense-fc/uniao-lamas/1998,1998,9,segunda_liga
Nacional,Moreirense,1-3,Sat 22 Nov ,/match/nacional/moreirense-fc/1998,1998,10,segunda_liga
Gil Vicente,Torreense,4-2,Sun 23 Nov ,/match/gil-vicente/torreense/1998,1998,10,segunda_liga
Uniao Lamas,Paços Ferreira,3-1,Sun 23 Nov ,/match/uniao-lamas/pacos-ferreira/1998,1998,10,segunda_liga
Espinho,Estoril,0-0,Sun 23 Nov ,/match/espinho/estoril/1998,1998,10,segunda_liga
FC Felgueiras,Beira Mar SC,1-0,Sun 23 Nov ,/match/fc-felgueiras/beira-mar/1998,1998,10,segunda_liga
Feirense,Academico Viseu,0-0,Sun 23 Nov ,/match/feirense/academico-viseu/1998,1998,10,segunda_liga
FC Maia,Desportivo Aves,4-3,Sun 23 Nov ,/match/fc-maia/desportivo-aves/1998,1998,10,segunda_liga
Penafiel,Alverca,1-0,Sun 23 Nov ,/match/penafiel/alverca/1998,1998,10,segunda_liga
União de Leiria,União Madeira,5-0,Sun 23 Nov ,/match/uniao-leiria/uniao-madeira/1998,1998,10,segunda_liga
União Madeira,Espinho,1-0,Sat 29 Nov ,/match/uniao-madeira/espinho/1998,1998,11,segunda_liga
Uniao Lamas,Nacional,1-1,Sun 30 Nov ,/match/uniao-lamas/nacional/1998,1998,11,segunda_liga
Academico Viseu,Gil Vicente,1-1,Sun 30 Nov ,/match/academico-viseu/gil-vicente/1998,1998,11,segunda_liga
Torreense,FC Maia,2-1,Sun 30 Nov ,/match/torreense/fc-maia/1998,1998,11,segunda_liga
Estoril,Penafiel,1-2,Sun 30 Nov ,/match/estoril/penafiel/1998,1998,11,segunda_liga
Paços Ferreira,Desportivo Aves,0-2,Sun 30 Nov ,/match/pacos-ferreira/desportivo-aves/1998,1998,11,segunda_liga
Beira Mar SC,Feirense,1-0,Sun 30 Nov ,/match/beira-mar/feirense/1998,1998,11,segunda_liga
Moreirense,União de Leiria,0-1,Sun 30 Nov ,/match/moreirense-fc/uniao-leiria/1998,1998,11,segunda_liga
Alverca,FC Felgueiras,3-0,Mon 01 Dec ,/match/alverca/fc-felgueiras/1998,1998,11,segunda_liga
Nacional,Paços Ferreira,0-0,Sat 06 Dec ,/match/nacional/pacos-ferreira/1998,1998,12,segunda_liga
Gil Vicente,Beira Mar SC,1-1,Sun 07 Dec ,/match/gil-vicente/beira-mar/1998,1998,12,segunda_liga
Espinho,Moreirense,3-1,Sun 07 Dec ,/match/espinho/moreirense-fc/1998,1998,12,segunda_liga
FC Felgueiras,Estoril,1-0,Sun 07 Dec ,/match/fc-felgueiras/estoril/1998,1998,12,segunda_liga
Feirense,Alverca,1-0,Sun 07 Dec ,/match/feirense/alverca/1998,1998,12,segunda_liga
Desportivo Aves,Torreense,1-0,Sun 07 Dec ,/match/desportivo-aves/torreense/1998,1998,12,segunda_liga
FC Maia,Academico Viseu,3-1,Sun 07 Dec ,/match/fc-maia/academico-viseu/1998,1998,12,segunda_liga
Penafiel,União Madeira,2-2,Sun 07 Dec ,/match/penafiel/uniao-madeira/1998,1998,12,segunda_liga
União de Leiria,Uniao Lamas,1-1,Sun 07 Dec ,/match/uniao-leiria/uniao-lamas/1998,1998,12,segunda_liga
Uniao Lamas,Espinho,2-2,Sat 13 Dec ,/match/uniao-lamas/espinho/1998,1998,13,segunda_liga
Academico Viseu,Desportivo Aves,2-3,Sat 13 Dec ,/match/academico-viseu/desportivo-aves/1998,1998,13,segunda_liga
União Madeira,FC Felgueiras,3-1,Sat 13 Dec ,/match/uniao-madeira/fc-felgueiras/1998,1998,13,segunda_liga
Estoril,Feirense,0-2,Sat 13 Dec ,/match/estoril/feirense/1998,1998,13,segunda_liga
Paços Ferreira,Torreense,2-0,Sat 13 Dec ,/match/pacos-ferreira/torreense/1998,1998,13,segunda_liga
Alverca,Gil Vicente,2-1,Sat 13 Dec ,/match/alverca/gil-vicente/1998,1998,13,segunda_liga
Beira Mar SC,FC Maia,1-0,Sat 13 Dec ,/match/beira-mar/fc-maia/1998,1998,13,segunda_liga
Moreirense,Penafiel,2-2,Sat 13 Dec ,/match/moreirense-fc/penafiel/1998,1998,13,segunda_liga
Nacional,União de Leiria,3-4,Sat 13 Dec ,/match/nacional/uniao-leiria/1998,1998,13,segunda_liga
Gil Vicente,Estoril,2-0,Sun 21 Dec ,/match/gil-vicente/estoril/1998,1998,14,segunda_liga
Torreense,Academico Viseu,1-1,Sun 21 Dec ,/match/torreense/academico-viseu/1998,1998,14,segunda_liga
Espinho,Nacional,1-1,Sun 21 Dec ,/match/espinho/nacional/1998,1998,14,segunda_liga
FC Felgueiras,Moreirense,2-1,Sun 21 Dec ,/match/fc-felgueiras/moreirense-fc/1998,1998,14,segunda_liga
Feirense,União Madeira,2-1,Sun 21 Dec ,/match/feirense/uniao-madeira/1998,1998,14,segunda_liga
Desportivo Aves,Beira Mar SC,1-3,Sun 21 Dec ,/match/desportivo-aves/beira-mar/1998,1998,14,segunda_liga
FC Maia,Alverca,2-1,Sun 21 Dec ,/match/fc-maia/alverca/1998,1998,14,segunda_liga
Penafiel,Uniao Lamas,4-1,Sun 21 Dec ,/match/penafiel/uniao-lamas/1998,1998,14,segunda_liga
União de Leiria,Paços Ferreira,0-0,Sun 21 Dec ,/match/uniao-leiria/pacos-ferreira/1998,1998,14,segunda_liga
Nacional,Penafiel,1-2,Sat 03 Jan ,/match/nacional/penafiel/1998,1998,15,segunda_liga
Uniao Lamas,FC Felgueiras,0-0,Sun 04 Jan ,/match/uniao-lamas/fc-felgueiras/1998,1998,15,segunda_liga
União Madeira,Gil Vicente,0-0,Sun 04 Jan ,/match/uniao-madeira/gil-vicente/1998,1998,15,segunda_liga
Estoril,FC Maia,2-1,Sun 04 Jan ,/match/estoril/fc-maia/1998,1998,15,segunda_liga
Paços Ferreira,Academico Viseu,0-0,Sun 04 Jan ,/match/pacos-ferreira/academico-viseu/1998,1998,15,segunda_liga
Alverca,Desportivo Aves,3-0,Sun 04 Jan ,/match/alverca/desportivo-aves/1998,1998,15,segunda_liga
Beira Mar SC,Torreense,2-2,Sun 04 Jan ,/match/beira-mar/torreense/1998,1998,15,segunda_liga
Moreirense,Feirense,2-4,Sun 04 Jan ,/match/moreirense-fc/feirense/1998,1998,15,segunda_liga
União de Leiria,Espinho,1-0,Sun 04 Jan ,/match/uniao-leiria/espinho/1998,1998,15,segunda_liga
Gil Vicente,Moreirense,0-0,Sun 11 Jan ,/match/gil-vicente/moreirense-fc/1998,1998,16,segunda_liga
Academico Viseu,Beira Mar SC,1-3,Sun 11 Jan ,/match/academico-viseu/beira-mar/1998,1998,16,segunda_liga
Torreense,Alverca,0-2,Sun 11 Jan ,/match/torreense/alverca/1998,1998,16,segunda_liga
FC Felgueiras,Nacional,1-1,Sun 11 Jan ,/match/fc-felgueiras/nacional/1998,1998,16,segunda_liga
Feirense,Uniao Lamas,1-0,Sun 11 Jan ,/match/feirense/uniao-lamas/1998,1998,16,segunda_liga
Desportivo Aves,Estoril,1-1,Sun 11 Jan ,/match/desportivo-aves/estoril/1998,1998,16,segunda_liga
FC Maia,União Madeira,1-0,Sun 11 Jan ,/match/fc-maia/uniao-madeira/1998,1998,16,segunda_liga
Penafiel,União de Leiria,2-1,Sun 11 Jan ,/match/penafiel/uniao-leiria/1998,1998,16,segunda_liga
Paços Ferreira,Espinho,0-2,Sun 11 Jan ,/match/pacos-ferreira/espinho/1998,1998,16,segunda_liga
Nacional,Feirense,1-2,Sat 17 Jan ,/match/nacional/feirense/1998,1998,17,segunda_liga
Uniao Lamas,Gil Vicente,1-4,Sun 18 Jan ,/match/uniao-lamas/gil-vicente/1998,1998,17,segunda_liga
Espinho,Penafiel,4-2,Sun 18 Jan ,/match/espinho/penafiel/1998,1998,17,segunda_liga
União Madeira,Desportivo Aves,2-1,Sun 18 Jan ,/match/uniao-madeira/desportivo-aves/1998,1998,17,segunda_liga
Estoril,Torreense,2-2,Sun 18 Jan ,/match/estoril/torreense/1998,1998,17,segunda_liga
Alverca,Academico Viseu,3-0,Sun 18 Jan ,/match/alverca/academico-viseu/1998,1998,17,segunda_liga
Beira Mar SC,Paços Ferreira,2-2,Sun 18 Jan ,/match/beira-mar/pacos-ferreira/1998,1998,17,segunda_liga
Moreirense,FC Maia,0-1,Sun 18 Jan ,/match/moreirense-fc/fc-maia/1998,1998,17,segunda_liga
União de Leiria,FC Felgueiras,4-0,Sun 18 Jan ,/match/uniao-leiria/fc-felgueiras/1998,1998,17,segunda_liga
Nacional,Gil Vicente,0-1,Sat 24 Jan ,/match/nacional/gil-vicente/1998,1998,18,segunda_liga
Uniao Lamas,FC Maia,1-0,Sun 25 Jan ,/match/uniao-lamas/fc-maia/1998,1998,18,segunda_liga
Espinho,FC Felgueiras,2-1,Sun 25 Jan ,/match/espinho/fc-felgueiras/1998,1998,18,segunda_liga
União Madeira,Torreense,2-0,Sun 25 Jan ,/match/uniao-madeira/torreense/1998,1998,18,segunda_liga
Penafiel,Paços Ferreira,4-1,Sun 25 Jan ,/match/penafiel/pacos-ferreira/1998,1998,18,segunda_liga
Estoril,Academico Viseu,1-0,Sun 25 Jan ,/match/estoril/academico-viseu/1998,1998,18,segunda_liga
Alverca,Beira Mar SC,0-1,Sun 25 Jan ,/match/alverca/beira-mar/1998,1998,18,segunda_liga
Moreirense,Desportivo Aves,2-2,Sun 25 Jan ,/match/moreirense-fc/desportivo-aves/1998,1998,18,segunda_liga
União de Leiria,Feirense,4-1,Sun 25 Jan ,/match/uniao-leiria/feirense/1998,1998,18,segunda_liga
Gil Vicente,União de Leiria,2-1,Sat 31 Jan ,/match/gil-vicente/uniao-leiria/1998,1998,19,segunda_liga
Academico Viseu,União Madeira,1-0,Sun 01 Feb ,/match/academico-viseu/uniao-madeira/1998,1998,19,segunda_liga
Torreense,Moreirense,3-2,Sun 01 Feb ,/match/torreense/moreirense-fc/1998,1998,19,segunda_liga
FC Felgueiras,Penafiel,1-1,Sun 01 Feb ,/match/fc-felgueiras/penafiel/1998,1998,19,segunda_liga
Feirense,Espinho,1-2,Sun 01 Feb ,/match/feirense/espinho/1998,1998,19,segunda_liga
Desportivo Aves,Uniao Lamas,4-2,Sun 01 Feb ,/match/desportivo-aves/uniao-lamas/1998,1998,19,segunda_liga
FC Maia,Nacional,5-3,Sun 01 Feb ,/match/fc-maia/nacional/1998,1998,19,segunda_liga
Paços Ferreira,Alverca,3-1,Sun 01 Feb ,/match/pacos-ferreira/alverca/1998,1998,19,segunda_liga
Beira Mar SC,Estoril,1-0,Sun 01 Feb ,/match/beira-mar/estoril/1998,1998,19,segunda_liga
Nacional,Desportivo Aves,5-3,Sat 07 Feb ,/match/nacional/desportivo-aves/1998,1998,20,segunda_liga
Uniao Lamas,Torreense,2-1,Sun 08 Feb ,/match/uniao-lamas/torreense/1998,1998,20,segunda_liga
Espinho,Gil Vicente,1-0,Sun 08 Feb ,/match/espinho/gil-vicente/1998,1998,20,segunda_liga
União Madeira,Beira Mar SC,1-1,Sun 08 Feb ,/match/uniao-madeira/beira-mar/1998,1998,20,segunda_liga
FC Felgueiras,Paços Ferreira,0-0,Sun 08 Feb ,/match/fc-felgueiras/pacos-ferreira/1998,1998,20,segunda_liga
Penafiel,Feirense,2-1,Sun 08 Feb ,/match/penafiel/feirense/1998,1998,20,segunda_liga
Estoril,Alverca,0-0,Sun 08 Feb ,/match/estoril/alverca/1998,1998,20,segunda_liga
Moreirense,Academico Viseu,0-0,Sun 08 Feb ,/match/moreirense-fc/academico-viseu/1998,1998,20,segunda_liga
União de Leiria,FC Maia,0-0,Sun 08 Feb ,/match/uniao-leiria/fc-maia/1998,1998,20,segunda_liga
Desportivo Aves,União de Leiria,1-2,Sat 14 Feb ,/match/desportivo-aves/uniao-leiria/1998,1998,21,segunda_liga
Gil Vicente,Penafiel,1-0,Sun 15 Feb ,/match/gil-vicente/penafiel/1998,1998,21,segunda_liga
Academico Viseu,Uniao Lamas,2-1,Sun 15 Feb ,/match/academico-viseu/uniao-lamas/1998,1998,21,segunda_liga
Feirense,FC Felgueiras,0-0,Sun 15 Feb ,/match/feirense/fc-felgueiras/1998,1998,21,segunda_liga
FC Maia,Espinho,1-0,Sun 15 Feb ,/match/fc-maia/espinho/1998,1998,21,segunda_liga
Paços Ferreira,Estoril,2-1,Sun 15 Feb ,/match/pacos-ferreira/estoril/1998,1998,21,segunda_liga
Beira Mar SC,Moreirense,0-0,Sun 15 Feb ,/match/beira-mar/moreirense-fc/1998,1998,21,segunda_liga
União Madeira,Estoril,1-0,Sat 21 Feb ,/match/uniao-madeira/estoril/1998,1998,21,segunda_liga
FC Felgueiras,Gil Vicente,0-0,Sat 21 Feb ,/match/fc-felgueiras/gil-vicente/1998,1998,21,segunda_liga
Feirense,Paços Ferreira,0-0,Sat 21 Feb ,/match/feirense/pacos-ferreira/1998,1998,22,segunda_liga
Penafiel,FC Maia,2-1,Sat 21 Feb ,/match/penafiel/fc-maia/1998,1998,22,segunda_liga
Moreirense,Alverca,3-1,Sat 21 Feb ,/match/moreirense-fc/alverca/1998,1998,22,segunda_liga
União de Leiria,Torreense,7-0,Sat 21 Feb ,/match/uniao-leiria/torreense/1998,1998,22,segunda_liga
Uniao Lamas,Beira Mar SC,1-0,Sun 22 Feb ,/match/uniao-lamas/beira-mar/1998,1998,22,segunda_liga
Espinho,Desportivo Aves,2-0,Sun 22 Feb ,/match/espinho/desportivo-aves/1998,1998,22,segunda_liga
Nacional,Academico Viseu,0-0,Sun 22 Feb ,/match/nacional/academico-viseu/1998,1998,22,segunda_liga
Alverca,União Madeira,3-1,Tue 24 Feb ,/match/alverca/uniao-madeira/1998,1998,22,segunda_liga
Torreense,Nacional,1-1,Wed 25 Feb ,/match/torreense/nacional/1998,1998,22,segunda_liga
Gil Vicente,Feirense,1-3,Sun 01 Mar ,/match/gil-vicente/feirense/1998,1998,23,segunda_liga
Academico Viseu,União de Leiria,0-1,Sun 01 Mar ,/match/academico-viseu/uniao-leiria/1998,1998,23,segunda_liga
Torreense,Espinho,2-2,Sun 01 Mar ,/match/torreense/espinho/1998,1998,23,segunda_liga
Desportivo Aves,Penafiel,3-0,Sun 01 Mar ,/match/desportivo-aves/penafiel/1998,1998,23,segunda_liga
FC Maia,FC Felgueiras,1-1,Sun 01 Mar ,/match/fc-maia/fc-felgueiras/1998,1998,23,segunda_liga
Estoril,Moreirense,4-2,Sun 01 Mar ,/match/estoril/moreirense-fc/1998,1998,23,segunda_liga
Paços Ferreira,União Madeira,1-1,Sun 01 Mar ,/match/pacos-ferreira/uniao-madeira/1998,1998,23,segunda_liga
Beira Mar SC,Nacional,4-0,Sun 01 Mar ,/match/beira-mar/nacional/1998,1998,23,segunda_liga
Alverca,Uniao Lamas,1-0,Mon 02 Mar ,/match/alverca/uniao-lamas/1998,1998,23,segunda_liga
Nacional,Alverca,0-2,Sat 07 Mar ,/match/nacional/alverca/1998,1998,24,segunda_liga
Gil Vicente,Paços Ferreira,2-2,Sun 08 Mar ,/match/gil-vicente/pacos-ferreira/1998,1998,24,segunda_liga
Uniao Lamas,Estoril,1-2,Sun 08 Mar ,/match/uniao-lamas/estoril/1998,1998,24,segunda_liga
Espinho,Academico Viseu,1-1,Sun 08 Mar ,/match/espinho/academico-viseu/1998,1998,24,segunda_liga
FC Felgueiras,Desportivo Aves,2-0,Sun 08 Mar ,/match/fc-felgueiras/desportivo-aves/1998,1998,24,segunda_liga
Feirense,FC Maia,2-0,Sun 08 Mar ,/match/feirense/fc-maia/1998,1998,24,segunda_liga
Penafiel,Torreense,3-1,Sun 08 Mar ,/match/penafiel/torreense/1998,1998,24,segunda_liga
Moreirense,União Madeira,4-1,Sun 08 Mar ,/match/moreirense-fc/uniao-madeira/1998,1998,24,segunda_liga
União de Leiria,Beira Mar SC,3-1,Sun 08 Mar ,/match/uniao-leiria/beira-mar/1998,1998,24,segunda_liga
União Madeira,Uniao Lamas,1-2,Sat 14 Mar ,/match/uniao-madeira/uniao-lamas/1998,1998,25,segunda_liga
Academico Viseu,Penafiel,0-3,Sun 15 Mar ,/match/academico-viseu/penafiel/1998,1998,25,segunda_liga
Torreense,FC Felgueiras,0-0,Sun 15 Mar ,/match/torreense/fc-felgueiras/1998,1998,25,segunda_liga
Desportivo Aves,Feirense,1-0,Sun 15 Mar ,/match/desportivo-aves/feirense/1998,1998,25,segunda_liga
FC Maia,Gil Vicente,1-1,Sun 15 Mar ,/match/fc-maia/gil-vicente/1998,1998,25,segunda_liga
Estoril,Nacional,2-0,Sun 15 Mar ,/match/estoril/nacional/1998,1998,25,segunda_liga
Paços Ferreira,Moreirense,3-1,Sun 15 Mar ,/match/pacos-ferreira/moreirense-fc/1998,1998,25,segunda_liga
Beira Mar SC,Espinho,1-0,Sun 15 Mar ,/match/beira-mar/espinho/1998,1998,25,segunda_liga
Alverca,União de Leiria,3-3,Mon 16 Mar ,/match/alverca/uniao-leiria/1998,1998,25,segunda_liga
Gil Vicente,Desportivo Aves,3-2,Sun 22 Mar ,/match/gil-vicente/desportivo-aves/1998,1998,26,segunda_liga
Uniao Lamas,Moreirense,0-2,Sun 22 Mar ,/match/uniao-lamas/moreirense-fc/1998,1998,26,segunda_liga
Espinho,Alverca,3-3,Sun 22 Mar ,/match/espinho/alverca/1998,1998,26,segunda_liga
FC Felgueiras,Academico Viseu,2-1,Sun 22 Mar ,/match/fc-felgueiras/academico-viseu/1998,1998,26,segunda_liga
Feirense,Torreense,0-1,Sun 22 Mar ,/match/feirense/torreense/1998,1998,26,segunda_liga
FC Maia,Paços Ferreira,0-1,Sun 22 Mar ,/match/fc-maia/pacos-ferreira/1998,1998,26,segunda_liga
Penafiel,Beira Mar SC,0-1,Sun 22 Mar ,/match/penafiel/beira-mar/1998,1998,26,segunda_liga
União de Leiria,Estoril,4-0,Sun 22 Mar ,/match/uniao-leiria/estoril/1998,1998,26,segunda_liga
Nacional,União Madeira,3-0,Sun 22 Mar ,/match/nacional/uniao-madeira/1998,1998,26,segunda_liga
União Madeira,União de Leiria,1-2,Sat 28 Mar ,/match/uniao-madeira/uniao-leiria/1998,1998,27,segunda_liga
Academico Viseu,Feirense,0-1,Sun 29 Mar ,/match/academico-viseu/feirense/1998,1998,27,segunda_liga
