Home_Team,Away_Team,Result,Date,Link,Year,Round,League
BV Veendam ,Den Bosch,1-0,Tue 20 Aug ,/match/veendam/fc-den-bosch/1997,1997,1,eerste_divisie
MVV Maastricht,Excelsior,3-0,Wed 21 Aug ,/match/mvv/excelsior/1997,1997,1,eerste_divisie
Dordrecht,SC Telstar,2-1,Wed 21 Aug ,/match/fc-dordrecht/stormvogels-telstar/1997,1997,1,eerste_divisie
HFC Haarlem ,FC Eindhoven,1-2,Wed 21 Aug ,/match/haarlem/fc-eindhoven/1997,1997,1,eerste_divisie
Go Ahead Eagles,RBC Roosendaal,2-0,Wed 21 Aug ,/match/go-ahead-eagles/rbc/1997,1997,1,eerste_divisie
Emmen,PEC Zwolle,4-1,Wed 21 Aug ,/match/emmen/fc-zwolle/1997,1997,1,eerste_divisie
Heracles,ADO Den Haag,1-1,Wed 21 Aug ,/match/heracles/ado-den-haag/1997,1997,1,eerste_divisie
Helmond Sport,TOP Oss,1-2,Wed 21 Aug ,/match/helmond-sport/fc-oss/1997,1997,1,eerste_divisie
FC Eindhoven,MVV Maastricht,1-1,Sat 24 Aug ,/match/fc-eindhoven/mvv/1997,1997,1,eerste_divisie
BV Veendam ,Helmond Sport,0-0,Sat 24 Aug ,/match/veendam/helmond-sport/1997,1997,2,eerste_divisie
SC Telstar,Go Ahead Eagles,2-4,Sat 24 Aug ,/match/stormvogels-telstar/go-ahead-eagles/1997,1997,2,eerste_divisie
TOP Oss,Heracles,3-1,Sat 24 Aug ,/match/fc-oss/heracles/1997,1997,2,eerste_divisie
VVV Venlo,Dordrecht,2-1,Sat 24 Aug ,/match/vvv/fc-dordrecht/1997,1997,2,eerste_divisie
Excelsior,Cambuur,0-0,Sat 24 Aug ,/match/excelsior/sc-cambuur-leeuwarden/1997,1997,2,eerste_divisie
PEC Zwolle,Den Bosch,1-0,Sat 24 Aug ,/match/fc-zwolle/fc-den-bosch/1997,1997,2,eerste_divisie
RBC Roosendaal,Emmen,2-4,Sat 24 Aug ,/match/rbc/emmen/1997,1997,2,eerste_divisie
ADO Den Haag,HFC Haarlem ,1-0,Sat 24 Aug ,/match/ado-den-haag/haarlem/1997,1997,2,eerste_divisie
Dordrecht,Excelsior,2-1,Tue 03 Sep ,/match/fc-dordrecht/excelsior/1997,1997,2,eerste_divisie
RBC Roosendaal,Den Bosch,2-1,Tue 03 Sep ,/match/rbc/fc-den-bosch/1997,1997,3,eerste_divisie
MVV Maastricht,ADO Den Haag,3-1,Wed 04 Sep ,/match/mvv/ado-den-haag/1997,1997,3,eerste_divisie
FC Eindhoven,Cambuur,0-0,Wed 04 Sep ,/match/fc-eindhoven/sc-cambuur-leeuwarden/1997,1997,3,eerste_divisie
HFC Haarlem ,TOP Oss,1-1,Wed 04 Sep ,/match/haarlem/fc-oss/1997,1997,3,eerste_divisie
Go Ahead Eagles,VVV Venlo,1-0,Wed 04 Sep ,/match/go-ahead-eagles/vvv/1997,1997,3,eerste_divisie
Emmen,SC Telstar,5-1,Wed 04 Sep ,/match/emmen/stormvogels-telstar/1997,1997,3,eerste_divisie
Heracles,Helmond Sport,4-1,Wed 04 Sep ,/match/heracles/helmond-sport/1997,1997,3,eerste_divisie
PEC Zwolle,BV Veendam ,1-1,Wed 04 Sep ,/match/fc-zwolle/veendam/1997,1997,3,eerste_divisie
Dordrecht,FC Eindhoven,0-0,Sat 07 Sep ,/match/fc-dordrecht/fc-eindhoven/1997,1997,3,eerste_divisie
BV Veendam ,Heracles,2-0,Sat 07 Sep ,/match/veendam/heracles/1997,1997,4,eerste_divisie
SC Telstar,Den Bosch,2-3,Sat 07 Sep ,/match/stormvogels-telstar/fc-den-bosch/1997,1997,4,eerste_divisie
TOP Oss,MVV Maastricht,1-1,Sat 07 Sep ,/match/fc-oss/mvv/1997,1997,4,eerste_divisie
Emmen,VVV Venlo,0-0,Sat 07 Sep ,/match/emmen/vvv/1997,1997,4,eerste_divisie
Helmond Sport,HFC Haarlem ,1-0,Sat 07 Sep ,/match/helmond-sport/haarlem/1997,1997,4,eerste_divisie
PEC Zwolle,RBC Roosendaal,2-0,Sat 07 Sep ,/match/fc-zwolle/rbc/1997,1997,4,eerste_divisie
ADO Den Haag,Cambuur,1-0,Sat 07 Sep ,/match/ado-den-haag/sc-cambuur-leeuwarden/1997,1997,4,eerste_divisie
Excelsior,Go Ahead Eagles,0-1,Mon 09 Sep ,/match/excelsior/go-ahead-eagles/1997,1997,4,eerste_divisie
Cambuur,VVV Venlo,2-0,Tue 10 Sep ,/match/sc-cambuur-leeuwarden/vvv/1997,1997,4,eerste_divisie
MVV Maastricht,Helmond Sport,3-2,Sat 14 Sep ,/match/mvv/helmond-sport/1997,1997,5,eerste_divisie
Dordrecht,ADO Den Haag,0-0,Sat 14 Sep ,/match/fc-dordrecht/ado-den-haag/1997,1997,5,eerste_divisie
Cambuur,TOP Oss,1-2,Sat 14 Sep ,/match/sc-cambuur-leeuwarden/fc-oss/1997,1997,5,eerste_divisie
HFC Haarlem ,Heracles,1-3,Sat 14 Sep ,/match/haarlem/heracles/1997,1997,5,eerste_divisie
SC Telstar,PEC Zwolle,2-1,Sat 14 Sep ,/match/stormvogels-telstar/fc-zwolle/1997,1997,5,eerste_divisie
Go Ahead Eagles,FC Eindhoven,0-1,Sat 14 Sep ,/match/go-ahead-eagles/fc-eindhoven/1997,1997,5,eerste_divisie
Emmen,Excelsior,2-1,Sat 14 Sep ,/match/emmen/excelsior/1997,1997,5,eerste_divisie
Den Bosch,VVV Venlo,2-2,Sat 14 Sep ,/match/fc-den-bosch/vvv/1997,1997,5,eerste_divisie
RBC Roosendaal,BV Veendam ,0-1,Sat 14 Sep ,/match/rbc/veendam/1997,1997,5,eerste_divisie
FC Eindhoven,Emmen,2-0,Sat 21 Sep ,/match/fc-eindhoven/emmen/1997,1997,6,eerste_divisie
BV Veendam ,HFC Haarlem ,1-0,Sat 21 Sep ,/match/veendam/haarlem/1997,1997,6,eerste_divisie
TOP Oss,Dordrecht,1-1,Sat 21 Sep ,/match/fc-oss/fc-dordrecht/1997,1997,6,eerste_divisie
VVV Venlo,PEC Zwolle,1-1,Sat 21 Sep ,/match/vvv/fc-zwolle/1997,1997,6,eerste_divisie
Heracles,MVV Maastricht,0-0,Sat 21 Sep ,/match/heracles/mvv/1997,1997,6,eerste_divisie
Helmond Sport,Cambuur,1-4,Sat 21 Sep ,/match/helmond-sport/sc-cambuur-leeuwarden/1997,1997,6,eerste_divisie
Excelsior,Den Bosch,0-1,Sat 21 Sep ,/match/excelsior/fc-den-bosch/1997,1997,6,eerste_divisie
RBC Roosendaal,SC Telstar,1-0,Sat 21 Sep ,/match/rbc/stormvogels-telstar/1997,1997,6,eerste_divisie
ADO Den Haag,Go Ahead Eagles,3-0,Sat 21 Sep ,/match/ado-den-haag/go-ahead-eagles/1997,1997,6,eerste_divisie
MVV Maastricht,HFC Haarlem ,3-0,Sun 29 Sep ,/match/mvv/haarlem/1997,1997,7,eerste_divisie
Dordrecht,Helmond Sport,1-0,Sun 29 Sep ,/match/fc-dordrecht/helmond-sport/1997,1997,7,eerste_divisie
Cambuur,Heracles,1-1,Sun 29 Sep ,/match/sc-cambuur-leeuwarden/heracles/1997,1997,7,eerste_divisie
SC Telstar,BV Veendam ,1-0,Sun 29 Sep ,/match/stormvogels-telstar/veendam/1997,1997,7,eerste_divisie
Go Ahead Eagles,TOP Oss,1-0,Sun 29 Sep ,/match/go-ahead-eagles/fc-oss/1997,1997,7,eerste_divisie
Emmen,ADO Den Haag,2-1,Sun 29 Sep ,/match/emmen/ado-den-haag/1997,1997,7,eerste_divisie
Den Bosch,FC Eindhoven,1-0,Sun 29 Sep ,/match/fc-den-bosch/fc-eindhoven/1997,1997,7,eerste_divisie
PEC Zwolle,Excelsior,3-1,Sun 29 Sep ,/match/fc-zwolle/excelsior/1997,1997,7,eerste_divisie
RBC Roosendaal,VVV Venlo,1-0,Sun 29 Sep ,/match/rbc/vvv/1997,1997,7,eerste_divisie
FC Eindhoven,PEC Zwolle,1-2,Fri 04 Oct ,/match/fc-eindhoven/fc-zwolle/1997,1997,8,eerste_divisie
BV Veendam ,MVV Maastricht,4-0,Fri 04 Oct ,/match/veendam/mvv/1997,1997,8,eerste_divisie
HFC Haarlem ,Cambuur,0-2,Fri 04 Oct ,/match/haarlem/sc-cambuur-leeuwarden/1997,1997,8,eerste_divisie
TOP Oss,Emmen,2-3,Fri 04 Oct ,/match/fc-oss/emmen/1997,1997,8,eerste_divisie
VVV Venlo,SC Telstar,5-1,Fri 04 Oct ,/match/vvv/stormvogels-telstar/1997,1997,8,eerste_divisie
Heracles,Dordrecht,0-1,Fri 04 Oct ,/match/heracles/fc-dordrecht/1997,1997,8,eerste_divisie
Helmond Sport,Go Ahead Eagles,0-5,Fri 04 Oct ,/match/helmond-sport/go-ahead-eagles/1997,1997,8,eerste_divisie
Excelsior,RBC Roosendaal,1-0,Fri 04 Oct ,/match/excelsior/rbc/1997,1997,8,eerste_divisie
ADO Den Haag,Den Bosch,1-1,Fri 04 Oct ,/match/ado-den-haag/fc-den-bosch/1997,1997,8,eerste_divisie
Dordrecht,HFC Haarlem ,4-1,Fri 11 Oct ,/match/fc-dordrecht/haarlem/1997,1997,9,eerste_divisie
Cambuur,MVV Maastricht,0-3,Fri 11 Oct ,/match/sc-cambuur-leeuwarden/mvv/1997,1997,9,eerste_divisie
SC Telstar,Excelsior,3-1,Fri 11 Oct ,/match/stormvogels-telstar/excelsior/1997,1997,9,eerste_divisie
TOP Oss,Den Bosch,3-1,Fri 11 Oct ,/match/fc-oss/fc-den-bosch/1997,1997,9,eerste_divisie
Go Ahead Eagles,Heracles,2-1,Fri 11 Oct ,/match/go-ahead-eagles/heracles/1997,1997,9,eerste_divisie
Emmen,Helmond Sport,0-0,Fri 11 Oct ,/match/emmen/helmond-sport/1997,1997,9,eerste_divisie
VVV Venlo,BV Veendam ,1-0,Fri 11 Oct ,/match/vvv/veendam/1997,1997,9,eerste_divisie
PEC Zwolle,ADO Den Haag,0-1,Fri 11 Oct ,/match/fc-zwolle/ado-den-haag/1997,1997,9,eerste_divisie
RBC Roosendaal,FC Eindhoven,5-4,Fri 11 Oct ,/match/rbc/fc-eindhoven/1997,1997,9,eerste_divisie
MVV Maastricht,Dordrecht,1-2,Fri 18 Oct ,/match/mvv/fc-dordrecht/1997,1997,10,eerste_divisie
FC Eindhoven,SC Telstar,3-3,Fri 18 Oct ,/match/fc-eindhoven/stormvogels-telstar/1997,1997,10,eerste_divisie
BV Veendam ,Cambuur,1-1,Fri 18 Oct ,/match/veendam/sc-cambuur-leeuwarden/1997,1997,10,eerste_divisie
HFC Haarlem ,Go Ahead Eagles,1-1,Fri 18 Oct ,/match/haarlem/go-ahead-eagles/1997,1997,10,eerste_divisie
TOP Oss,PEC Zwolle,2-1,Fri 18 Oct ,/match/fc-oss/fc-zwolle/1997,1997,10,eerste_divisie
Heracles,Emmen,2-1,Fri 18 Oct ,/match/heracles/emmen/1997,1997,10,eerste_divisie
Den Bosch,Helmond Sport,3-1,Fri 18 Oct ,/match/fc-den-bosch/helmond-sport/1997,1997,10,eerste_divisie
Excelsior,VVV Venlo,0-0,Fri 18 Oct ,/match/excelsior/vvv/1997,1997,10,eerste_divisie
ADO Den Haag,RBC Roosendaal,2-1,Fri 18 Oct ,/match/ado-den-haag/rbc/1997,1997,10,eerste_divisie
Dordrecht,Cambuur,2-3,Fri 25 Oct ,/match/fc-dordrecht/sc-cambuur-leeuwarden/1997,1997,11,eerste_divisie
SC Telstar,ADO Den Haag,0-0,Fri 25 Oct ,/match/stormvogels-telstar/ado-den-haag/1997,1997,11,eerste_divisie
Go Ahead Eagles,MVV Maastricht,2-2,Fri 25 Oct ,/match/go-ahead-eagles/mvv/1997,1997,11,eerste_divisie
Emmen,HFC Haarlem ,4-1,Fri 25 Oct ,/match/emmen/haarlem/1997,1997,11,eerste_divisie
VVV Venlo,FC Eindhoven,2-1,Fri 25 Oct ,/match/vvv/fc-eindhoven/1997,1997,11,eerste_divisie
Den Bosch,Heracles,3-2,Fri 25 Oct ,/match/fc-den-bosch/heracles/1997,1997,11,eerste_divisie
Excelsior,BV Veendam ,0-3,Fri 25 Oct ,/match/excelsior/veendam/1997,1997,11,eerste_divisie
PEC Zwolle,Helmond Sport,6-1,Fri 25 Oct ,/match/fc-zwolle/helmond-sport/1997,1997,11,eerste_divisie
RBC Roosendaal,TOP Oss,1-3,Fri 25 Oct ,/match/rbc/fc-oss/1997,1997,11,eerste_divisie
FC Eindhoven,BV Veendam ,5-3,Thu 07 Nov ,/match/fc-eindhoven/veendam/1997,1997,12,eerste_divisie
SC Telstar,Helmond Sport,2-2,Thu 07 Nov ,/match/stormvogels-telstar/helmond-sport/1997,1997,12,eerste_divisie
Go Ahead Eagles,Dordrecht,4-1,Thu 07 Nov ,/match/go-ahead-eagles/fc-dordrecht/1997,1997,12,eerste_divisie
Emmen,Cambuur,3-2,Thu 07 Nov ,/match/emmen/sc-cambuur-leeuwarden/1997,1997,12,eerste_divisie
VVV Venlo,TOP Oss,1-1,Thu 07 Nov ,/match/vvv/fc-oss/1997,1997,12,eerste_divisie
Den Bosch,MVV Maastricht,1-1,Thu 07 Nov ,/match/fc-den-bosch/mvv/1997,1997,12,eerste_divisie
Excelsior,ADO Den Haag,2-1,Thu 07 Nov ,/match/excelsior/ado-den-haag/1997,1997,12,eerste_divisie
PEC Zwolle,HFC Haarlem ,3-0,Thu 07 Nov ,/match/fc-zwolle/haarlem/1997,1997,12,eerste_divisie
RBC Roosendaal,Heracles,0-0,Thu 07 Nov ,/match/rbc/heracles/1997,1997,12,eerste_divisie
MVV Maastricht,Emmen,1-3,Mon 11 Nov ,/match/mvv/emmen/1997,1997,13,eerste_divisie
FC Eindhoven,Excelsior,1-0,Mon 11 Nov ,/match/fc-eindhoven/excelsior/1997,1997,13,eerste_divisie
Cambuur,Go Ahead Eagles,3-2,Mon 11 Nov ,/match/sc-cambuur-leeuwarden/go-ahead-eagles/1997,1997,13,eerste_divisie
BV Veendam ,Dordrecht,1-0,Mon 11 Nov ,/match/veendam/fc-dordrecht/1997,1997,13,eerste_divisie
HFC Haarlem ,Den Bosch,2-1,Mon 11 Nov ,/match/haarlem/fc-den-bosch/1997,1997,13,eerste_divisie
TOP Oss,SC Telstar,0-2,Mon 11 Nov ,/match/fc-oss/stormvogels-telstar/1997,1997,13,eerste_divisie
Heracles,PEC Zwolle,2-1,Mon 11 Nov ,/match/heracles/fc-zwolle/1997,1997,13,eerste_divisie
Helmond Sport,RBC Roosendaal,1-2,Mon 11 Nov ,/match/helmond-sport/rbc/1997,1997,13,eerste_divisie
ADO Den Haag,VVV Venlo,1-1,Mon 11 Nov ,/match/ado-den-haag/vvv/1997,1997,13,eerste_divisie
MVV Maastricht,PEC Zwolle,1-1,Sat 16 Nov ,/match/mvv/fc-zwolle/1997,1997,14,eerste_divisie
Dordrecht,Emmen,0-1,Sat 16 Nov ,/match/fc-dordrecht/emmen/1997,1997,14,eerste_divisie
Cambuur,Den Bosch,1-0,Sat 16 Nov ,/match/sc-cambuur-leeuwarden/fc-den-bosch/1997,1997,14,eerste_divisie
BV Veendam ,Go Ahead Eagles,1-2,Sat 16 Nov ,/match/veendam/go-ahead-eagles/1997,1997,14,eerste_divisie
HFC Haarlem ,RBC Roosendaal,0-1,Sat 16 Nov ,/match/haarlem/rbc/1997,1997,14,eerste_divisie
TOP Oss,Excelsior,4-1,Sat 16 Nov ,/match/fc-oss/excelsior/1997,1997,14,eerste_divisie
Heracles,SC Telstar,4-0,Sat 16 Nov ,/match/heracles/stormvogels-telstar/1997,1997,14,eerste_divisie
Helmond Sport,VVV Venlo,0-3,Sat 16 Nov ,/match/helmond-sport/vvv/1997,1997,14,eerste_divisie
ADO Den Haag,FC Eindhoven,3-1,Sat 16 Nov ,/match/ado-den-haag/fc-eindhoven/1997,1997,14,eerste_divisie
PEC Zwolle,Cambuur,1-3,Fri 22 Nov ,/match/fc-zwolle/sc-cambuur-leeuwarden/1997,1997,15,eerste_divisie
FC Eindhoven,TOP Oss,3-0,Sat 23 Nov ,/match/fc-eindhoven/fc-oss/1997,1997,15,eerste_divisie
SC Telstar,HFC Haarlem ,0-0,Sat 23 Nov ,/match/stormvogels-telstar/haarlem/1997,1997,15,eerste_divisie
Emmen,Go Ahead Eagles,1-1,Sat 23 Nov ,/match/emmen/go-ahead-eagles/1997,1997,15,eerste_divisie
VVV Venlo,Heracles,1-1,Sat 23 Nov ,/match/vvv/heracles/1997,1997,15,eerste_divisie
Den Bosch,Dordrecht,4-1,Sat 23 Nov ,/match/fc-den-bosch/fc-dordrecht/1997,1997,15,eerste_divisie
Excelsior,Helmond Sport,1-2,Sat 23 Nov ,/match/excelsior/helmond-sport/1997,1997,15,eerste_divisie
RBC Roosendaal,MVV Maastricht,1-2,Sat 23 Nov ,/match/rbc/mvv/1997,1997,15,eerste_divisie
ADO Den Haag,BV Veendam ,1-0,Sat 23 Nov ,/match/ado-den-haag/veendam/1997,1997,15,eerste_divisie
MVV Maastricht,SC Telstar,2-1,Thu 28 Nov ,/match/mvv/stormvogels-telstar/1997,1997,16,eerste_divisie
Dordrecht,PEC Zwolle,0-0,Thu 28 Nov ,/match/fc-dordrecht/fc-zwolle/1997,1997,16,eerste_divisie
Cambuur,RBC Roosendaal,3-2,Thu 28 Nov ,/match/sc-cambuur-leeuwarden/rbc/1997,1997,16,eerste_divisie
HFC Haarlem ,VVV Venlo,2-3,Thu 28 Nov ,/match/haarlem/vvv/1997,1997,16,eerste_divisie
Go Ahead Eagles,Den Bosch,2-3,Thu 28 Nov ,/match/go-ahead-eagles/fc-den-bosch/1997,1997,16,eerste_divisie
Emmen,BV Veendam ,0-0,Thu 28 Nov ,/match/emmen/veendam/1997,1997,16,eerste_divisie
Heracles,Excelsior,2-2,Thu 28 Nov ,/match/heracles/excelsior/1997,1997,16,eerste_divisie
Helmond Sport,FC Eindhoven,2-1,Thu 28 Nov ,/match/helmond-sport/fc-eindhoven/1997,1997,16,eerste_divisie
BV Veendam ,TOP Oss,2-2,Tue 03 Dec ,/match/veendam/fc-oss/1997,1997,16,eerste_divisie
VVV Venlo,MVV Maastricht,2-0,Tue 03 Dec ,/match/vvv/mvv/1997,1997,17,eerste_divisie
Excelsior,HFC Haarlem ,0-5,Tue 03 Dec ,/match/excelsior/haarlem/1997,1997,17,eerste_divisie
PEC Zwolle,Go Ahead Eagles,2-0,Tue 03 Dec ,/match/fc-zwolle/go-ahead-eagles/1997,1997,17,eerste_divisie
RBC Roosendaal,Dordrecht,3-0,Tue 03 Dec ,/match/rbc/fc-dordrecht/1997,1997,17,eerste_divisie
ADO Den Haag,Helmond Sport,2-1,Tue 03 Dec ,/match/ado-den-haag/helmond-sport/1997,1997,17,eerste_divisie
SC Telstar,Cambuur,1-2,Tue 10 Dec ,/match/stormvogels-telstar/sc-cambuur-leeuwarden/1997,1997,17,eerste_divisie
FC Eindhoven,Heracles,2-1,Wed 11 Dec ,/match/fc-eindhoven/heracles/1997,1997,17,eerste_divisie
TOP Oss,ADO Den Haag,0-2,Thu 12 Dec ,/match/fc-oss/ado-den-haag/1997,1997,17,eerste_divisie
Den Bosch,Emmen,1-0,Thu 12 Dec ,/match/fc-den-bosch/emmen/1997,1997,17,eerste_divisie
TOP Oss,Helmond Sport,1-0,Thu 19 Dec ,/match/fc-oss/helmond-sport/1997,1997,18,eerste_divisie
PEC Zwolle,Emmen,3-2,Fri 20 Dec ,/match/fc-zwolle/emmen/1997,1997,18,eerste_divisie
FC Eindhoven,HFC Haarlem ,1-0,Sat 21 Dec ,/match/fc-eindhoven/haarlem/1997,1997,18,eerste_divisie
SC Telstar,Dordrecht,1-0,Sat 21 Dec ,/match/stormvogels-telstar/fc-dordrecht/1997,1997,18,eerste_divisie
VVV Venlo,Cambuur,0-3,Sat 21 Dec ,/match/vvv/sc-cambuur-leeuwarden/1997,1997,18,eerste_divisie
Den Bosch,BV Veendam ,0-1,Sat 21 Dec ,/match/fc-den-bosch/veendam/1997,1997,18,eerste_divisie
Excelsior,MVV Maastricht,0-1,Sat 21 Dec ,/match/excelsior/mvv/1997,1997,18,eerste_divisie
RBC Roosendaal,Go Ahead Eagles,3-0,Sat 21 Dec ,/match/rbc/go-ahead-eagles/1997,1997,18,eerste_divisie
ADO Den Haag,Heracles,4-2,Sat 21 Dec ,/match/ado-den-haag/heracles/1997,1997,18,eerste_divisie
Dordrecht,VVV Venlo,2-0,Fri 14 Feb ,/match/fc-dordrecht/vvv/1997,1997,19,eerste_divisie
Go Ahead Eagles,SC Telstar,3-0,Fri 14 Feb ,/match/go-ahead-eagles/stormvogels-telstar/1997,1997,19,eerste_divisie
MVV Maastricht,FC Eindhoven,3-0,Sat 15 Feb ,/match/mvv/fc-eindhoven/1997,1997,19,eerste_divisie
Cambuur,Excelsior,3-1,Sat 15 Feb ,/match/sc-cambuur-leeuwarden/excelsior/1997,1997,19,eerste_divisie
HFC Haarlem ,ADO Den Haag,1-1,Sat 15 Feb ,/match/haarlem/ado-den-haag/1997,1997,19,eerste_divisie
Emmen,RBC Roosendaal,3-1,Sat 15 Feb ,/match/emmen/rbc/1997,1997,19,eerste_divisie
Heracles,TOP Oss,0-1,Sat 15 Feb ,/match/heracles/fc-oss/1997,1997,19,eerste_divisie
Helmond Sport,BV Veendam ,2-0,Sat 15 Feb ,/match/helmond-sport/veendam/1997,1997,19,eerste_divisie
Den Bosch,PEC Zwolle,1-2,Sat 15 Feb ,/match/fc-den-bosch/fc-zwolle/1997,1997,19,eerste_divisie
Den Bosch,RBC Roosendaal,3-0,Fri 21 Feb ,/match/fc-den-bosch/rbc/1997,1997,20,eerste_divisie
Cambuur,FC Eindhoven,3-2,Sat 22 Feb ,/match/sc-cambuur-leeuwarden/fc-eindhoven/1997,1997,20,eerste_divisie
BV Veendam ,PEC Zwolle,2-1,Sat 22 Feb ,/match/veendam/fc-zwolle/1997,1997,20,eerste_divisie
SC Telstar,Emmen,0-1,Sat 22 Feb ,/match/stormvogels-telstar/emmen/1997,1997,20,eerste_divisie
TOP Oss,HFC Haarlem ,1-0,Sat 22 Feb ,/match/fc-oss/haarlem/1997,1997,20,eerste_divisie
VVV Venlo,Go Ahead Eagles,2-0,Sat 22 Feb ,/match/vvv/go-ahead-eagles/1997,1997,20,eerste_divisie
Helmond Sport,Heracles,4-1,Sat 22 Feb ,/match/helmond-sport/heracles/1997,1997,20,eerste_divisie
Excelsior,Dordrecht,2-1,Sat 22 Feb ,/match/excelsior/fc-dordrecht/1997,1997,20,eerste_divisie
ADO Den Haag,MVV Maastricht,0-0,Sat 22 Feb ,/match/ado-den-haag/mvv/1997,1997,20,eerste_divisie
MVV Maastricht,TOP Oss,3-0,Sat 01 Mar ,/match/mvv/fc-oss/1997,1997,21,eerste_divisie
FC Eindhoven,Dordrecht,2-1,Sat 01 Mar ,/match/fc-eindhoven/fc-dordrecht/1997,1997,21,eerste_divisie
Cambuur,ADO Den Haag,3-0,Sat 01 Mar ,/match/sc-cambuur-leeuwarden/ado-den-haag/1997,1997,21,eerste_divisie
HFC Haarlem ,Helmond Sport,1-0,Sat 01 Mar ,/match/haarlem/helmond-sport/1997,1997,21,eerste_divisie
Go Ahead Eagles,Excelsior,4-1,Sat 01 Mar ,/match/go-ahead-eagles/excelsior/1997,1997,21,eerste_divisie
VVV Venlo,Emmen,1-1,Sat 01 Mar ,/match/vvv/emmen/1997,1997,21,eerste_divisie
Heracles,BV Veendam ,4-2,Sat 01 Mar ,/match/heracles/veendam/1997,1997,21,eerste_divisie
Den Bosch,SC Telstar,3-1,Sat 01 Mar ,/match/fc-den-bosch/stormvogels-telstar/1997,1997,21,eerste_divisie
RBC Roosendaal,PEC Zwolle,0-1,Sat 01 Mar ,/match/rbc/fc-zwolle/1997,1997,21,eerste_divisie
PEC Zwolle,SC Telstar,4-1,Fri 07 Mar ,/match/fc-zwolle/stormvogels-telstar/1997,1997,22,eerste_divisie
FC Eindhoven,Go Ahead Eagles,3-1,Sat 08 Mar ,/match/fc-eindhoven/go-ahead-eagles/1997,1997,22,eerste_divisie
BV Veendam ,RBC Roosendaal,0-0,Sat 08 Mar ,/match/veendam/rbc/1997,1997,22,eerste_divisie
TOP Oss,Cambuur,1-4,Sat 08 Mar ,/match/fc-oss/sc-cambuur-leeuwarden/1997,1997,22,eerste_divisie
VVV Venlo,Den Bosch,1-1,Sat 08 Mar ,/match/vvv/fc-den-bosch/1997,1997,22,eerste_divisie
Heracles,HFC Haarlem ,3-1,Sat 08 Mar ,/match/heracles/haarlem/1997,1997,22,eerste_divisie
Helmond Sport,MVV Maastricht,1-2,Sat 08 Mar ,/match/helmond-sport/mvv/1997,1997,22,eerste_divisie
Excelsior,Emmen,3-1,Sat 08 Mar ,/match/excelsior/emmen/1997,1997,22,eerste_divisie
ADO Den Haag,Dordrecht,1-2,Sat 08 Mar ,/match/ado-den-haag/fc-dordrecht/1997,1997,22,eerste_divisie
Dordrecht,TOP Oss,3-2,Fri 14 Mar ,/match/fc-dordrecht/fc-oss/1997,1997,23,eerste_divisie
PEC Zwolle,VVV Venlo,0-3,Fri 14 Mar ,/match/fc-zwolle/vvv/1997,1997,23,eerste_divisie
MVV Maastricht,Heracles,1-1,Sat 15 Mar ,/match/mvv/heracles/1997,1997,23,eerste_divisie
Cambuur,Helmond Sport,1-2,Sat 15 Mar ,/match/sc-cambuur-leeuwarden/helmond-sport/1997,1997,23,eerste_divisie
HFC Haarlem ,BV Veendam ,0-1,Sat 15 Mar ,/match/haarlem/veendam/1997,1997,23,eerste_divisie
SC Telstar,RBC Roosendaal,1-0,Sat 15 Mar ,/match/stormvogels-telstar/rbc/1997,1997,23,eerste_divisie
Go Ahead Eagles,ADO Den Haag,4-1,Sat 15 Mar ,/match/go-ahead-eagles/ado-den-haag/1997,1997,23,eerste_divisie
Emmen,FC Eindhoven,1-1,Sat 15 Mar ,/match/emmen/fc-eindhoven/1997,1997,23,eerste_divisie
Den Bosch,Excelsior,2-1,Sat 15 Mar ,/match/fc-den-bosch/excelsior/1997,1997,23,eerste_divisie
FC Eindhoven,Den Bosch,1-0,Sat 22 Mar ,/match/fc-eindhoven/fc-den-bosch/1997,1997,24,eerste_divisie
BV Veendam ,SC Telstar,2-1,Sat 22 Mar ,/match/veendam/stormvogels-telstar/1997,1997,24,eerste_divisie
HFC Haarlem ,MVV Maastricht,3-4,Sat 22 Mar ,/match/haarlem/mvv/1997,1997,24,eerste_divisie
TOP Oss,Go Ahead Eagles,1-1,Sat 22 Mar ,/match/fc-oss/go-ahead-eagles/1997,1997,24,eerste_divisie
VVV Venlo,RBC Roosendaal,2-0,Sat 22 Mar ,/match/vvv/rbc/1997,1997,24,eerste_divisie
Helmond Sport,Dordrecht,3-2,Sat 22 Mar ,/match/helmond-sport/fc-dordrecht/1997,1997,24,eerste_divisie
Excelsior,PEC Zwolle,1-2,Sat 22 Mar ,/match/excelsior/fc-zwolle/1997,1997,24,eerste_divisie
ADO Den Haag,Emmen,1-1,Sat 22 Mar ,/match/ado-den-haag/emmen/1997,1997,24,eerste_divisie
Heracles,Cambuur,0-0,Tue 25 Mar ,/match/heracles/sc-cambuur-leeuwarden/1997,1997,24,eerste_divisie
MVV Maastricht,BV Veendam ,1-0,Fri 28 Mar ,/match/mvv/veendam/1997,1997,25,eerste_divisie
Dordrecht,Heracles,1-0,Fri 28 Mar ,/match/fc-dordrecht/heracles/1997,1997,25,eerste_divisie
Cambuur,HFC Haarlem ,2-1,Fri 28 Mar ,/match/sc-cambuur-leeuwarden/haarlem/1997,1997,25,eerste_divisie
