Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Twente 1965,Ajax,0-2,Sat 08 Sep ,/match/fc-twente-1965/ajax/2002,2002,4,eredivisie
Roda JC,De Graafschap,0-1,Sat 08 Sep ,/match/roda-jc/graafschap/2002,2002,4,eredivisie
NEC Nijmegen,Feyenoord,0-3,Sat 08 Sep ,/match/nec/feyenoord/2002,2002,4,eredivisie
Utrecht,Groningen,3-1,Sun 09 Sep ,/match/fc-utrecht/fc-groningen/2002,2002,4,eredivisie
Willem II,Den Bosch,1-1,Sun 09 Sep ,/match/willem-ii/fc-den-bosch/2002,2002,4,eredivisie
Sparta Rotterdam,RKC Waalwijk,0-0,Sun 09 Sep ,/match/sparta-rotterdam/rkc-waalwijk/2002,2002,4,eredivisie
Fortuna Sittard,Willem II,1-2,Fri 14 Sep ,/match/fortuna-sittard/willem-ii/2002,2002,5,eredivisie
NAC Breda,PSV,2-0,Sat 15 Sep ,/match/nac-breda/psv/2002,2002,5,eredivisie
Feyenoord,De Graafschap,2-0,Sat 15 Sep ,/match/feyenoord/graafschap/2002,2002,5,eredivisie
Vitesse,Sparta Rotterdam,1-1,Sat 15 Sep ,/match/vitesse/sparta-rotterdam/2002,2002,5,eredivisie
Utrecht,Roda JC,4-1,Sun 16 Sep ,/match/fc-utrecht/roda-jc/2002,2002,5,eredivisie
Groningen,Twente 1965,3-0,Sun 16 Sep ,/match/fc-groningen/fc-twente-1965/2002,2002,5,eredivisie
Den Bosch,NEC Nijmegen,2-1,Sun 16 Sep ,/match/fc-den-bosch/nec/2002,2002,5,eredivisie
Ajax,AZ Alkmaar,1-0,Sun 16 Sep ,/match/ajax/az/2002,2002,5,eredivisie
RKC Waalwijk,Heerenveen,2-1,Sun 16 Sep ,/match/rkc-waalwijk/heerenveen/2002,2002,5,eredivisie
Roda JC,Den Bosch,4-1,Fri 21 Sep ,/match/roda-jc/fc-den-bosch/2002,2002,6,eredivisie
Heerenveen,PSV,4-1,Sat 22 Sep ,/match/heerenveen/psv/2002,2002,6,eredivisie
RKC Waalwijk,Fortuna Sittard,1-0,Sat 22 Sep ,/match/rkc-waalwijk/fortuna-sittard/2002,2002,6,eredivisie
NEC Nijmegen,Groningen,1-0,Sun 23 Sep ,/match/nec/fc-groningen/2002,2002,6,eredivisie
AZ Alkmaar,Utrecht,1-0,Sun 23 Sep ,/match/az/fc-utrecht/2002,2002,6,eredivisie
Ajax,Sparta Rotterdam,3-0,Sun 23 Sep ,/match/ajax/sparta-rotterdam/2002,2002,6,eredivisie
De Graafschap,Vitesse,0-2,Sun 23 Sep ,/match/graafschap/vitesse/2002,2002,6,eredivisie
NAC Breda,Willem II,1-1,Wed 17 Oct ,/match/nac-breda/willem-ii/2002,2002,6,eredivisie
Twente 1965,Feyenoord,3-2,Wed 19 Dec ,/match/fc-twente-1965/feyenoord/2002,2002,6,eredivisie
De Graafschap,NAC Breda,4-2,Fri 28 Sep ,/match/graafschap/nac-breda/2002,2002,7,eredivisie
Fortuna Sittard,NEC Nijmegen,2-2,Sat 29 Sep ,/match/fortuna-sittard/nec/2002,2002,7,eredivisie
PSV,Vitesse,0-2,Sat 29 Sep ,/match/psv/vitesse/2002,2002,7,eredivisie
Willem II,AZ Alkmaar,2-2,Sat 29 Sep ,/match/willem-ii/az/2002,2002,7,eredivisie
Groningen,Ajax,1-4,Sun 30 Sep ,/match/fc-groningen/ajax/2002,2002,7,eredivisie
Sparta Rotterdam,Twente 1965,1-1,Sun 30 Sep ,/match/sparta-rotterdam/fc-twente-1965/2002,2002,7,eredivisie
Roda JC,Heerenveen,0-2,Sun 30 Sep ,/match/roda-jc/heerenveen/2002,2002,7,eredivisie
Utrecht,RKC Waalwijk,2-1,Sun 30 Sep ,/match/fc-utrecht/rkc-waalwijk/2002,2002,7,eredivisie
Den Bosch,Feyenoord,0-0,Sun 30 Sep ,/match/fc-den-bosch/feyenoord/2002,2002,7,eredivisie
Sparta Rotterdam,Den Bosch,1-1,Sun 07 Oct ,/match/sparta-rotterdam/fc-den-bosch/2002,2002,8,eredivisie
Twente 1965,Willem II,0-0,Tue 09 Oct ,/match/fc-twente-1965/willem-ii/2002,2002,8,eredivisie
RKC Waalwijk,De Graafschap,2-0,Tue 09 Oct ,/match/rkc-waalwijk/graafschap/2002,2002,8,eredivisie
NAC Breda,Roda JC,2-1,Tue 09 Oct ,/match/nac-breda/roda-jc/2002,2002,8,eredivisie
AZ Alkmaar,PSV,1-1,Tue 09 Oct ,/match/az/psv/2002,2002,8,eredivisie
Heerenveen,Utrecht,1-2,Wed 10 Oct ,/match/heerenveen/fc-utrecht/2002,2002,8,eredivisie
Ajax,NEC Nijmegen,5-0,Wed 10 Oct ,/match/ajax/nec/2002,2002,8,eredivisie
Vitesse,Groningen,1-0,Wed 17 Oct ,/match/vitesse/fc-groningen/2002,2002,8,eredivisie
Feyenoord,Fortuna Sittard,1-0,Wed 06 Feb ,/match/feyenoord/fortuna-sittard/2002,2002,8,eredivisie
Roda JC,PSV,0-1,Fri 12 Oct ,/match/roda-jc/psv/2002,2002,9,eredivisie
Heerenveen,AZ Alkmaar,2-1,Sat 13 Oct ,/match/heerenveen/az/2002,2002,9,eredivisie
RKC Waalwijk,Ajax,0-2,Sat 13 Oct ,/match/rkc-waalwijk/ajax/2002,2002,9,eredivisie
Fortuna Sittard,Sparta Rotterdam,3-4,Sat 13 Oct ,/match/fortuna-sittard/sparta-rotterdam/2002,2002,9,eredivisie
De Graafschap,Twente 1965,4-2,Sun 14 Oct ,/match/graafschap/fc-twente-1965/2002,2002,9,eredivisie
Utrecht,Willem II,3-1,Sun 14 Oct ,/match/fc-utrecht/willem-ii/2002,2002,9,eredivisie
Feyenoord,Groningen,1-0,Sun 14 Oct ,/match/feyenoord/fc-groningen/2002,2002,9,eredivisie
NAC Breda,Den Bosch,0-0,Sun 14 Oct ,/match/nac-breda/fc-den-bosch/2002,2002,9,eredivisie
NEC Nijmegen,Vitesse,1-0,Sun 14 Oct ,/match/nec/vitesse/2002,2002,9,eredivisie
Willem II,RKC Waalwijk,3-1,Sat 20 Oct ,/match/willem-ii/rkc-waalwijk/2002,2002,10,eredivisie
PSV,De Graafschap,4-0,Sat 20 Oct ,/match/psv/graafschap/2002,2002,10,eredivisie
Sparta Rotterdam,Roda JC,0-3,Sat 20 Oct ,/match/sparta-rotterdam/roda-jc/2002,2002,10,eredivisie
AZ Alkmaar,Feyenoord,1-3,Sat 20 Oct ,/match/az/feyenoord/2002,2002,10,eredivisie
Vitesse,NAC Breda,1-0,Sat 20 Oct ,/match/vitesse/nac-breda/2002,2002,10,eredivisie
NEC Nijmegen,Twente 1965,2-0,Sun 21 Oct ,/match/nec/fc-twente-1965/2002,2002,10,eredivisie
Groningen,Heerenveen,1-1,Sun 21 Oct ,/match/fc-groningen/heerenveen/2002,2002,10,eredivisie
Den Bosch,Utrecht,1-1,Sun 21 Oct ,/match/fc-den-bosch/fc-utrecht/2002,2002,10,eredivisie
Ajax,Fortuna Sittard,4-0,Tue 04 Dec ,/match/ajax/fortuna-sittard/2002,2002,10,eredivisie
Roda JC,NEC Nijmegen,0-0,Fri 26 Oct ,/match/roda-jc/nec/2002,2002,11,eredivisie
Twente 1965,Vitesse,0-0,Sat 27 Oct ,/match/fc-twente-1965/vitesse/2002,2002,11,eredivisie
PSV,RKC Waalwijk,2-0,Sat 27 Oct ,/match/psv/rkc-waalwijk/2002,2002,11,eredivisie
Heerenveen,De Graafschap,1-0,Sat 27 Oct ,/match/heerenveen/graafschap/2002,2002,11,eredivisie
AZ Alkmaar,Fortuna Sittard,3-0,Sat 27 Oct ,/match/az/fortuna-sittard/2002,2002,11,eredivisie
Ajax,Willem II,4-1,Sun 28 Oct ,/match/ajax/willem-ii/2002,2002,11,eredivisie
Groningen,Den Bosch,2-0,Sun 28 Oct ,/match/fc-groningen/fc-den-bosch/2002,2002,11,eredivisie
Feyenoord,Utrecht,4-0,Sun 28 Oct ,/match/feyenoord/fc-utrecht/2002,2002,11,eredivisie
Sparta Rotterdam,NAC Breda,2-3,Tue 30 Oct ,/match/sparta-rotterdam/nac-breda/2002,2002,11,eredivisie
Willem II,Vitesse,1-1,Fri 02 Nov ,/match/willem-ii/vitesse/2002,2002,12,eredivisie
Fortuna Sittard,Heerenveen,1-0,Sat 03 Nov ,/match/fortuna-sittard/heerenveen/2002,2002,12,eredivisie
Sparta Rotterdam,PSV,2-1,Sat 03 Nov ,/match/sparta-rotterdam/psv/2002,2002,12,eredivisie
NEC Nijmegen,AZ Alkmaar,1-0,Sat 03 Nov ,/match/nec/az/2002,2002,12,eredivisie
RKC Waalwijk,Den Bosch,3-3,Sat 03 Nov ,/match/rkc-waalwijk/fc-den-bosch/2002,2002,12,eredivisie
Utrecht,Twente 1965,1-1,Sun 04 Nov ,/match/fc-utrecht/fc-twente-1965/2002,2002,12,eredivisie
De Graafschap,Ajax,1-1,Sun 04 Nov ,/match/graafschap/ajax/2002,2002,12,eredivisie
NAC Breda,Feyenoord,2-1,Sun 04 Nov ,/match/nac-breda/feyenoord/2002,2002,12,eredivisie
Roda JC,Groningen,3-1,Sun 04 Nov ,/match/roda-jc/fc-groningen/2002,2002,12,eredivisie
Heerenveen,Sparta Rotterdam,3-0,Fri 16 Nov ,/match/heerenveen/sparta-rotterdam/2002,2002,13,eredivisie
Feyenoord,Vitesse,3-2,Sat 17 Nov ,/match/feyenoord/vitesse/2002,2002,13,eredivisie
PSV,NEC Nijmegen,3-1,Sat 17 Nov ,/match/psv/nec/2002,2002,13,eredivisie
Den Bosch,Twente 1965,1-3,Sat 17 Nov ,/match/fc-den-bosch/fc-twente-1965/2002,2002,13,eredivisie
Willem II,Roda JC,1-1,Sat 17 Nov ,/match/willem-ii/roda-jc/2002,2002,13,eredivisie
AZ Alkmaar,RKC Waalwijk,0-1,Sat 17 Nov ,/match/az/rkc-waalwijk/2002,2002,13,eredivisie
Groningen,Fortuna Sittard,4-2,Sun 18 Nov ,/match/fc-groningen/fortuna-sittard/2002,2002,13,eredivisie
Ajax,NAC Breda,1-3,Sun 18 Nov ,/match/ajax/nac-breda/2002,2002,13,eredivisie
Utrecht,De Graafschap,6-0,Sun 18 Nov ,/match/fc-utrecht/graafschap/2002,2002,13,eredivisie
AZ Alkmaar,Den Bosch,3-2,Fri 23 Nov ,/match/az/fc-den-bosch/2002,2002,14,eredivisie
NAC Breda,Groningen,5-0,Sat 24 Nov ,/match/nac-breda/fc-groningen/2002,2002,14,eredivisie
Fortuna Sittard,RKC Waalwijk,1-4,Sat 24 Nov ,/match/fortuna-sittard/rkc-waalwijk/2002,2002,14,eredivisie
Twente 1965,Heerenveen,0-0,Sat 24 Nov ,/match/fc-twente-1965/heerenveen/2002,2002,14,eredivisie
De Graafschap,Sparta Rotterdam,3-0,Sat 24 Nov ,/match/graafschap/sparta-rotterdam/2002,2002,14,eredivisie
Vitesse,Roda JC,2-0,Sat 24 Nov ,/match/vitesse/roda-jc/2002,2002,14,eredivisie
Ajax,PSV,1-3,Sun 25 Nov ,/match/ajax/psv/2002,2002,14,eredivisie
NEC Nijmegen,Utrecht,0-3,Sun 25 Nov ,/match/nec/fc-utrecht/2002,2002,14,eredivisie
Feyenoord,Willem II,3-1,Sun 25 Nov ,/match/feyenoord/willem-ii/2002,2002,14,eredivisie
Groningen,AZ Alkmaar,0-1,Tue 27 Nov ,/match/fc-groningen/az/2002,2002,15,eredivisie
Den Bosch,De Graafschap,3-1,Tue 27 Nov ,/match/fc-den-bosch/graafschap/2002,2002,15,eredivisie
Sparta Rotterdam,Willem II,3-2,Wed 28 Nov ,/match/sparta-rotterdam/willem-ii/2002,2002,15,eredivisie
Roda JC,Fortuna Sittard,1-0,Wed 28 Nov ,/match/roda-jc/fortuna-sittard/2002,2002,15,eredivisie
RKC Waalwijk,Feyenoord,2-3,Wed 28 Nov ,/match/rkc-waalwijk/feyenoord/2002,2002,15,eredivisie
NEC Nijmegen,NAC Breda,1-3,Wed 28 Nov ,/match/nec/nac-breda/2002,2002,15,eredivisie
Utrecht,PSV,3-3,Wed 28 Nov ,/match/fc-utrecht/psv/2002,2002,15,eredivisie
Ajax,Twente 1965,3-2,Wed 28 Nov ,/match/ajax/fc-twente-1965/2002,2002,15,eredivisie
De Graafschap,Groningen,1-2,Fri 30 Nov ,/match/graafschap/fc-groningen/2002,2002,16,eredivisie
Heerenveen,Feyenoord,1-0,Sat 01 Dec ,/match/heerenveen/feyenoord/2002,2002,16,eredivisie
PSV,AZ Alkmaar,3-0,Sat 01 Dec ,/match/psv/az/2002,2002,16,eredivisie
Twente 1965,Fortuna Sittard,1-1,Sat 01 Dec ,/match/fc-twente-1965/fortuna-sittard/2002,2002,16,eredivisie
RKC Waalwijk,Roda JC,3-0,Sat 01 Dec ,/match/rkc-waalwijk/roda-jc/2002,2002,16,eredivisie
Sparta Rotterdam,NEC Nijmegen,0-0,Sun 02 Dec ,/match/sparta-rotterdam/nec/2002,2002,16,eredivisie
Utrecht,Vitesse,3-1,Sun 02 Dec ,/match/fc-utrecht/vitesse/2002,2002,16,eredivisie
Willem II,NAC Breda,2-2,Sun 02 Dec ,/match/willem-ii/nac-breda/2002,2002,16,eredivisie
Den Bosch,Ajax,0-1,Sun 27 Jan ,/match/fc-den-bosch/ajax/2002,2002,16,eredivisie
Vitesse,De Graafschap,2-1,Fri 07 Dec ,/match/vitesse/graafschap/2002,2002,17,eredivisie
Fortuna Sittard,Den Bosch,1-3,Fri 07 Dec ,/match/fortuna-sittard/fc-den-bosch/2002,2002,17,eredivisie
Willem II,Heerenveen,2-2,Sat 08 Dec ,/match/willem-ii/heerenveen/2002,2002,17,eredivisie
NAC Breda,RKC Waalwijk,0-1,Sat 08 Dec ,/match/nac-breda/rkc-waalwijk/2002,2002,17,eredivisie
AZ Alkmaar,Roda JC,1-2,Sat 08 Dec ,/match/az/roda-jc/2002,2002,17,eredivisie
Groningen,Sparta Rotterdam,0-0,Sun 09 Dec ,/match/fc-groningen/sparta-rotterdam/2002,2002,17,eredivisie
PSV,Twente 1965,1-0,Sun 09 Dec ,/match/psv/fc-twente-1965/2002,2002,17,eredivisie
Feyenoord,NEC Nijmegen,5-0,Sun 09 Dec ,/match/feyenoord/nec/2002,2002,17,eredivisie
Fortuna Sittard,NAC Breda,2-3,Fri 14 Dec ,/match/fortuna-sittard/nac-breda/2002,2002,18,eredivisie
De Graafschap,Willem II,1-1,Sat 15 Dec ,/match/graafschap/willem-ii/2002,2002,18,eredivisie
Twente 1965,AZ Alkmaar,0-0,Sat 15 Dec ,/match/fc-twente-1965/az/2002,2002,18,eredivisie
Den Bosch,Vitesse,4-1,Sat 15 Dec ,/match/fc-den-bosch/vitesse/2002,2002,18,eredivisie
Roda JC,Ajax,1-1,Sat 15 Dec ,/match/roda-jc/ajax/2002,2002,18,eredivisie
Groningen,Utrecht,2-2,Sun 16 Dec ,/match/fc-groningen/fc-utrecht/2002,2002,18,eredivisie
NEC Nijmegen,Heerenveen,1-0,Sun 16 Dec ,/match/nec/heerenveen/2002,2002,18,eredivisie
Feyenoord,PSV,0-0,Sun 16 Dec ,/match/feyenoord/psv/2002,2002,18,eredivisie
RKC Waalwijk,Sparta Rotterdam,1-1,Sun 16 Dec ,/match/rkc-waalwijk/sparta-rotterdam/2002,2002,18,eredivisie
Fortuna Sittard,Utrecht,3-3,Wed 19 Dec ,/match/fortuna-sittard/fc-utrecht/2002,2002,19,eredivisie
Heerenveen,Den Bosch,2-0,Wed 19 Dec ,/match/heerenveen/fc-den-bosch/2002,2002,19,eredivisie
Ajax,Vitesse,5-1,Wed 19 Dec ,/match/ajax/vitesse/2002,2002,19,eredivisie
Willem II,Groningen,3-1,Thu 31 Jan ,/match/willem-ii/fc-groningen/2002,2002,19,eredivisie
RKC Waalwijk,PSV,2-1,Tue 05 Feb ,/match/rkc-waalwijk/psv/2002,2002,19,eredivisie
Roda JC,Utrecht,1-0,Wed 06 Feb ,/match/roda-jc/fc-utrecht/2002,2002,19,eredivisie
Willem II,Twente 1965,3-3,Sat 22 Dec ,/match/willem-ii/fc-twente-1965/2002,2002,20,eredivisie
PSV,Groningen,8-0,Sat 22 Dec ,/match/psv/fc-groningen/2002,2002,20,eredivisie
NAC Breda,Heerenveen,2-1,Sat 22 Dec ,/match/nac-breda/heerenveen/2002,2002,20,eredivisie
Vitesse,RKC Waalwijk,1-1,Sat 22 Dec ,/match/vitesse/rkc-waalwijk/2002,2002,20,eredivisie
Utrecht,Ajax,3-1,Sun 23 Dec ,/match/fc-utrecht/ajax/2002,2002,20,eredivisie
NEC Nijmegen,Roda JC,1-0,Sun 23 Dec ,/match/nec/roda-jc/2002,2002,20,eredivisie
Sparta Rotterdam,AZ Alkmaar,0-4,Wed 20 Feb ,/match/sparta-rotterdam/az/2002,2002,20,eredivisie
De Graafschap,Feyenoord,1-0,Thu 25 Apr ,/match/graafschap/feyenoord/2002,2002,20,eredivisie
Sparta Rotterdam,Heerenveen,1-4,Fri 25 Jan ,/match/sparta-rotterdam/heerenveen/2002,2002,21,eredivisie
De Graafschap,Fortuna Sittard,5-0,Sat 26 Jan ,/match/graafschap/fortuna-sittard/2002,2002,21,eredivisie
PSV,NAC Breda,3-1,Sat 26 Jan ,/match/psv/nac-breda/2002,2002,21,eredivisie
Roda JC,Twente 1965,2-1,Sat 26 Jan ,/match/roda-jc/fc-twente-1965/2002,2002,21,eredivisie
Utrecht,Feyenoord,2-2,Sun 27 Jan ,/match/fc-utrecht/feyenoord/2002,2002,21,eredivisie
RKC Waalwijk,Willem II,0-1,Sun 27 Jan ,/match/rkc-waalwijk/willem-ii/2002,2002,21,eredivisie
Vitesse,NEC Nijmegen,2-1,Sun 27 Jan ,/match/vitesse/nec/2002,2002,21,eredivisie
AZ Alkmaar,Ajax,0-0,Sun 17 Feb ,/match/az/ajax/2002,2002,21,eredivisie
Den Bosch,Groningen,1-4,Wed 20 Feb ,/match/fc-den-bosch/fc-groningen/2002,2002,21,eredivisie
NEC Nijmegen,Sparta Rotterdam,1-1,Fri 01 Feb ,/match/nec/sparta-rotterdam/2002,2002,22,eredivisie
Twente 1965,De Graafschap,0-0,Sat 02 Feb ,/match/fc-twente-1965/graafschap/2002,2002,22,eredivisie
Den Bosch,RKC Waalwijk,1-0,Sat 02 Feb ,/match/fc-den-bosch/rkc-waalwijk/2002,2002,22,eredivisie
Fortuna Sittard,PSV,0-1,Sat 02 Feb ,/match/fortuna-sittard/psv/2002,2002,22,eredivisie
AZ Alkmaar,Vitesse,0-0,Sat 02 Feb ,/match/az/vitesse/2002,2002,22,eredivisie
Willem II,Ajax,1-3,Sun 03 Feb ,/match/willem-ii/ajax/2002,2002,22,eredivisie
Utrecht,Heerenveen,0-0,Sun 03 Feb ,/match/fc-utrecht/heerenveen/2002,2002,22,eredivisie
Groningen,NAC Breda,3-0,Sun 03 Feb ,/match/fc-groningen/nac-breda/2002,2002,22,eredivisie
Feyenoord,Roda JC,5-0,Sun 03 Feb ,/match/feyenoord/roda-jc/2002,2002,22,eredivisie
NAC Breda,Sparta Rotterdam,2-2,Wed 06 Feb ,/match/nac-breda/sparta-rotterdam/2002,2002,23,eredivisie
Twente 1965,Den Bosch,4-0,Fri 08 Feb ,/match/fc-twente-1965/fc-den-bosch/2002,2002,23,eredivisie
Sparta Rotterdam,De Graafschap,1-3,Sat 09 Feb ,/match/sparta-rotterdam/graafschap/2002,2002,23,eredivisie
AZ Alkmaar,Heerenveen,0-2,Sat 09 Feb ,/match/az/heerenveen/2002,2002,23,eredivisie
Vitesse,Fortuna Sittard,1-1,Sat 09 Feb ,/match/vitesse/fortuna-sittard/2002,2002,23,eredivisie
Groningen,Feyenoord,0-1,Sun 10 Feb ,/match/fc-groningen/feyenoord/2002,2002,23,eredivisie
Utrecht,NEC Nijmegen,1-4,Sun 10 Feb ,/match/fc-utrecht/nec/2002,2002,23,eredivisie
Ajax,RKC Waalwijk,3-1,Sun 10 Feb ,/match/ajax/rkc-waalwijk/2002,2002,23,eredivisie
AZ Alkmaar,Groningen,3-2,Sat 26 Jan ,/match/az/fc-groningen/2002,2002,24,eredivisie
Den Bosch,Sparta Rotterdam,1-1,Fri 15 Feb ,/match/fc-den-bosch/sparta-rotterdam/2002,2002,24,eredivisie
De Graafschap,Roda JC,2-1,Sat 16 Feb ,/match/graafschap/roda-jc/2002,2002,24,eredivisie
Heerenveen,Willem II,3-0,Sat 16 Feb ,/match/heerenveen/willem-ii/2002,2002,24,eredivisie
NEC Nijmegen,PSV,0-4,Sat 16 Feb ,/match/nec/psv/2002,2002,24,eredivisie
Vitesse,Feyenoord,2-1,Sun 17 Feb ,/match/vitesse/feyenoord/2002,2002,24,eredivisie
Twente 1965,NAC Breda,1-2,Sun 17 Feb ,/match/fc-twente-1965/nac-breda/2002,2002,24,eredivisie
Fortuna Sittard,Ajax,1-1,Wed 27 Feb ,/match/fortuna-sittard/ajax/2002,2002,24,eredivisie
Roda JC,Willem II,2-0,Sat 23 Feb ,/match/roda-jc/willem-ii/2002,2002,25,eredivisie
Vitesse,Den Bosch,1-1,Sat 23 Feb ,/match/vitesse/fc-den-bosch/2002,2002,25,eredivisie
NAC Breda,Ajax,0-1,Sun 24 Feb ,/match/nac-breda/ajax/2002,2002,25,eredivisie
RKC Waalwijk,AZ Alkmaar,3-2,Sun 24 Feb ,/match/rkc-waalwijk/az/2002,2002,25,eredivisie
Feyenoord,Twente 1965,1-2,Sun 24 Feb ,/match/feyenoord/fc-twente-1965/2002,2002,25,eredivisie
PSV,Utrecht,4-0,Sun 24 Feb ,/match/psv/fc-utrecht/2002,2002,25,eredivisie
Heerenveen,Fortuna Sittard,3-1,Wed 13 Mar ,/match/heerenveen/fortuna-sittard/2002,2002,25,eredivisie
NEC Nijmegen,De Graafschap,3-1,Wed 13 Mar ,/match/nec/graafschap/2002,2002,25,eredivisie
NAC Breda,AZ Alkmaar,3-1,Fri 01 Mar ,/match/nac-breda/az/2002,2002,26,eredivisie
Willem II,Utrecht,4-2,Sat 02 Mar ,/match/willem-ii/fc-utrecht/2002,2002,26,eredivisie
De Graafschap,Den Bosch,0-1,Sat 02 Mar ,/match/graafschap/fc-den-bosch/2002,2002,26,eredivisie
Ajax,Feyenoord,1-1,Sun 03 Mar ,/match/ajax/feyenoord/2002,2002,26,eredivisie
Groningen,RKC Waalwijk,1-1,Sun 03 Mar ,/match/fc-groningen/rkc-waalwijk/2002,2002,26,eredivisie
Twente 1965,NEC Nijmegen,2-0,Sun 03 Mar ,/match/fc-twente-1965/nec/2002,2002,26,eredivisie
Sparta Rotterdam,Fortuna Sittard,0-0,Sun 03 Mar ,/match/sparta-rotterdam/fortuna-sittard/2002,2002,26,eredivisie
Roda JC,Vitesse,0-2,Mon 04 Mar ,/match/roda-jc/vitesse/2002,2002,26,eredivisie
PSV,Heerenveen,4-1,Mon 01 Apr ,/match/psv/heerenveen/2002,2002,26,eredivisie
Utrecht,Sparta Rotterdam,4-2,Fri 08 Mar ,/match/fc-utrecht/sparta-rotterdam/2002,2002,27,eredivisie
Fortuna Sittard,Groningen,0-1,Sat 09 Mar ,/match/fortuna-sittard/fc-groningen/2002,2002,27,eredivisie
PSV,Roda JC,4-1,Sat 09 Mar ,/match/psv/roda-jc/2002,2002,27,eredivisie
Heerenveen,RKC Waalwijk,2-0,Sat 09 Mar ,/match/heerenveen/rkc-waalwijk/2002,2002,27,eredivisie
Den Bosch,NAC Breda,1-2,Sat 09 Mar ,/match/fc-den-bosch/nac-breda/2002,2002,27,eredivisie
Vitesse,Twente 1965,2-0,Sat 09 Mar ,/match/vitesse/fc-twente-1965/2002,2002,27,eredivisie
NEC Nijmegen,Willem II,3-0,Sun 10 Mar ,/match/nec/willem-ii/2002,2002,27,eredivisie
Feyenoord,AZ Alkmaar,4-1,Sun 10 Mar ,/match/feyenoord/az/2002,2002,27,eredivisie
Ajax,De Graafschap,4-0,Sun 10 Mar ,/match/ajax/graafschap/2002,2002,27,eredivisie
Roda JC,NAC Breda,1-1,Fri 15 Mar ,/match/roda-jc/nac-breda/2002,2002,28,eredivisie
Willem II,Sparta Rotterdam,4-0,Sat 16 Mar ,/match/willem-ii/sparta-rotterdam/2002,2002,28,eredivisie
AZ Alkmaar,De Graafschap,2-1,Sat 16 Mar ,/match/az/graafschap/2002,2002,28,eredivisie
Ajax,Heerenveen,2-0,Sun 17 Mar ,/match/ajax/heerenveen/2002,2002,28,eredivisie
Feyenoord,Den Bosch,3-0,Sun 17 Mar ,/match/feyenoord/fc-den-bosch/2002,2002,28,eredivisie
Vitesse,PSV,0-0,Sun 17 Mar ,/match/vitesse/psv/2002,2002,28,eredivisie
Twente 1965,Groningen,0-1,Sun 17 Mar ,/match/fc-twente-1965/fc-groningen/2002,2002,28,eredivisie
RKC Waalwijk,NEC Nijmegen,2-1,Sun 17 Mar ,/match/rkc-waalwijk/nec/2002,2002,28,eredivisie
Utrecht,Fortuna Sittard,3-0,Sun 17 Mar ,/match/fc-utrecht/fortuna-sittard/2002,2002,28,eredivisie
Fortuna Sittard,AZ Alkmaar,0-1,Fri 22 Mar ,/match/fortuna-sittard/az/2002,2002,29,eredivisie
Den Bosch,Willem II,1-2,Sat 23 Mar ,/match/fc-den-bosch/willem-ii/2002,2002,29,eredivisie
NAC Breda,Vitesse,3-3,Sat 23 Mar ,/match/nac-breda/vitesse/2002,2002,29,eredivisie
Heerenveen,NEC Nijmegen,4-0,Sat 23 Mar ,/match/heerenveen/nec/2002,2002,29,eredivisie
PSV,Ajax,1-1,Sun 24 Mar ,/match/psv/ajax/2002,2002,29,eredivisie
Sparta Rotterdam,Feyenoord,0-5,Sun 24 Mar ,/match/sparta-rotterdam/feyenoord/2002,2002,29,eredivisie
De Graafschap,Utrecht,0-0,Sun 24 Mar ,/match/graafschap/fc-utrecht/2002,2002,29,eredivisie
RKC Waalwijk,Twente 1965,3-1,Sun 24 Mar ,/match/rkc-waalwijk/fc-twente-1965/2002,2002,29,eredivisie
Groningen,Roda JC,0-2,Sun 24 Mar ,/match/fc-groningen/roda-jc/2002,2002,29,eredivisie
NAC Breda,De Graafschap,1-0,Sat 30 Mar ,/match/nac-breda/graafschap/2002,2002,30,eredivisie
Roda JC,Sparta Rotterdam,3-0,Sat 30 Mar ,/match/roda-jc/sparta-rotterdam/2002,2002,30,eredivisie
AZ Alkmaar,Twente 1965,0-2,Sat 30 Mar ,/match/az/fc-twente-1965/2002,2002,30,eredivisie
NEC Nijmegen,Fortuna Sittard,3-1,Sat 30 Mar ,/match/nec/fortuna-sittard/2002,2002,30,eredivisie
Vitesse,Ajax,3-1,Sun 31 Mar ,/match/vitesse/ajax/2002,2002,30,eredivisie
Feyenoord,RKC Waalwijk,1-1,Sun 31 Mar ,/match/feyenoord/rkc-waalwijk/2002,2002,30,eredivisie
Utrecht,Den Bosch,3-1,Mon 01 Apr ,/match/fc-utrecht/fc-den-bosch/2002,2002,30,eredivisie
Heerenveen,Groningen,2-0,Wed 24 Apr ,/match/heerenveen/fc-groningen/2002,2002,30,eredivisie
PSV,Willem II,6-0,Wed 24 Apr ,/match/psv/willem-ii/2002,2002,30,eredivisie
Twente 1965,Sparta Rotterdam,2-0,Fri 05 Apr ,/match/fc-twente-1965/sparta-rotterdam/2002,2002,31,eredivisie
Willem II,Fortuna Sittard,3-0,Sat 06 Apr ,/match/willem-ii/fortuna-sittard/2002,2002,31,eredivisie
Roda JC,AZ Alkmaar,0-0,Sat 06 Apr ,/match/roda-jc/az/2002,2002,31,eredivisie
De Graafschap,RKC Waalwijk,3-1,Sat 06 Apr ,/match/graafschap/rkc-waalwijk/2002,2002,31,eredivisie
Vitesse,Heerenveen,0-0,Sat 06 Apr ,/match/vitesse/heerenveen/2002,2002,31,eredivisie
